SiteID	SiteCode	SiteName	Latitude	Longitude	MINLON	MAXLON	MINLAT	MAXLAT	LatLongDat	Elevation_	VerticalDa	LocalX	LocalY	LocalProje	PosAccurac	State	County	Comments	HUC8	DrainageAr
1.0	02156500	BROAD RIVER NEAR CARLISLE, S. C.	34.5961	-81.4222	-82.60693	-81.18798	34.56971	35.64287	3.0	None	None	None	None	None	None	SC	None	Catchment outlet location	03050106	7226.1
2.0	01567000	JUNIATA RIVER AT NEWPORT, PA.	40.4783	-77.1294	-78.89779	-77.03309	39.82386	40.83454	3.0	None	None	None	None	None	None	PA	None	Catchment outlet location	02050304	8686.9
3.0	01610000	POTOMAC R AT PAW PAW, WV	39.5389	-78.4567	-79.66851	-78.34954	38.36577	39.98051	3.0	None	None	None	None	None	None	MD	None	Catchment outlet location	02070003	8052.3
4.0	01531000	CHEMUNG RIVER AT CHEMUNG NY	42.0022	-76.635	-77.91462	-76.59983	41.59442	42.64259	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02050105	6490.5
5.0	06810000	Nishnabotna River above Hamburg, IA	40.6325	-95.6256	-95.70476	-94.61909	40.57071	42.06047	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	10240004	7267.5
6.0	03253500	LICKING RIVER AT CATAWBA, KY.	38.7103	-84.3108	-84.61074	-82.86686	37.46589	38.73902	3.0	None	None	None	None	None	None	KY	None	Catchment outlet location	05100101	8547.0
7.0	10301500	WALKER R NR WABUSKA, NV	39.1528	-119.0972	-119.66498	-118.65847	38.01175	39.25989	3.0	None	None	None	None	None	None	NV	None	Catchment outlet location	16050303	6734.0
8.0	02116500	YADKIN RIVER AT YADKIN COLLEGE N C	35.8567	-80.3861	-81.67791	-80.05483	35.82367	36.69271	3.0	None	None	None	None	None	None	NC	None	Catchment outlet location	03040101	5905.2
9.0	06908000	BLACKWATER RIVER AT BLUE LICK, MISSOURI	38.9922	-93.1967	-94.13001	-93.15266	38.5502	39.15261	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	10300104	2900.8
10.0	03274000	G MIAMI R AT HAMILTON OH	39.3911	-84.5722	-84.9107	-83.53758	39.23644	40.59706	3.0	None	None	None	None	None	None	OH	None	Catchment outlet location	05080002	9401.7
11.0	03455000	FRENCH BROAD RIVER NEAR NEWPORT, TN	35.9817	-83.1611	-83.18721	-82.24736	35.04061	36.08461	3.0	None	None	None	None	None	None	TN	None	Catchment outlet location	06010105	4812.2
12.0	03070000	CHEAT RIVER AT ROWLESBURG, WV	39.3467	-79.6656	-80.01565	-79.27993	38.42823	39.50973	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05020004	2426.8
13.0	01608500	SOUTH BRANCH POTOMAC RIVER NEAR SPRINGFIELD, WV	39.4469	-78.6544	-79.66851	-78.54118	38.36577	39.52642	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	02070001	3809.9
14.0	07183000	NEOSHO R NR IOLA, KS	37.8908	-95.4306	-97.44072	-95.13024	37.83616	38.88433	3.0	None	None	None	None	None	None	KS	None	Catchment outlet location	11070204	9888.6
15.0	10312000	CARSON RIVER NEAR FORT CHURCHILL, NV	39.2917	-119.3111	-120.01076	-119.28753	38.33253	39.45569	3.0	None	None	None	None	None	None	NV	None	Catchment outlet location	16050202	3372.2
16.0	07348000	TWELVEMILE BAYOU NEAR DIXIE, LA	32.6458	-93.8778	-95.37693	-93.79135	32.49102	33.24757	3.0	None	None	None	None	None	None	LA	None	Catchment outlet location	11140304	8124.8
17.0	03365500	EAST FORK WHITE RIVER AT SEYMOUR IND	38.9825	-85.8992	-86.18966	-85.19148	38.95732	40.08047	3.0	None	None	None	None	None	None	IN	None	Catchment outlet location	05120206	6063.2
18.0	02339500	CHATTAHOOCHEE RIVER AT WEST POINT, GA.	32.8861	-85.1822	-85.43564	-83.3918	32.82415	34.843	3.0	None	None	None	None	None	None	GA	None	Catchment outlet location	03130002	9194.5
19.0	03251500	LICKING RIVER AT MCKINNEYSBURG, KY.	38.5978	-84.2667	-84.34412	-82.86686	37.46589	38.69736	3.0	None	None	None	None	None	None	KY	None	Catchment outlet location	05100101	6024.3
20.0	06897500	GRAND RIVER NEAR GALLATIN MO	39.9269	-93.9425	-94.72575	-93.86921	39.68335	41.03981	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	10280101	5827.5
21.0	05520500	KANKAKEE RIVER AT MOMENCE, IL	41.16	-87.6686	-87.75865	-85.87311	40.94157	41.80227	3.0	None	None	None	None	None	None	IL	None	Catchment outlet location	07120001	5941.5
22.0	03168000	NEW RIVER AT ALLISONIA, VA	36.9375	-80.7458	-81.75287	-80.37142	36.1036	37.07262	3.0	None	None	None	None	None	None	VA	None	Catchment outlet location	05050001	5703.2
23.0	01503000	SUSQUEHANNA RIVER AT CONKLIN NY	42.0353	-75.8033	-75.98576	-74.55848	41.80272	42.99253	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02050101	5780.9
24.0	03214000	TUG FORK NEAR KERMIT, WV	37.8175	-82.3889	-82.46109	-81.29627	37.09095	37.88916	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05070201	3076.9
25.0	09292500	YELLOWSTONE RIVER NEAR ALTONAH, UTAH	40.5119	-110.3408	-110.52755	-110.27509	40.48638	40.80967	3.0	None	None	None	None	None	None	UT	None	Catchment outlet location	14060003	341.9
26.0	03451500	FRENCH BROAD RIVER AT ASHEVILLE, N. C.	35.6092	-82.5786	-83.00808	-82.24736	35.04061	35.768	3.0	None	None	None	None	None	None	NC	None	Catchment outlet location	06010105	2447.6
27.0	03069500	CHEAT RIVER NEAR PARSONS, WV	39.1222	-79.6806	-80.01565	-79.27993	38.42823	39.23061	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05020004	1859.6
28.0	03364000	EAST FORK WHITE RIVER AT COLUMBUS, IND.	39.2	-85.9256	-86.18966	-85.19148	39.14895	40.08047	3.0	None	None	None	None	None	None	IN	None	Catchment outlet location	05120205	4421.1
29.0	14321000	UMPQUA RIVER NEAR ELKTON, OREG.	43.5861	-123.5542	-123.89766	-121.95797	42.67916	43.63985	3.0	None	None	None	None	None	None	OR	None	Catchment outlet location	17100303	9539.0
30.0	03465500	NOLICHUCKY RIVER AT EMBREEVILLE, TN	36.1764	-82.4575	-82.64563	-81.84326	35.68217	36.25125	3.0	None	None	None	None	None	None	TN	None	Catchment outlet location	06010108	2085.0
31.0	06813000	TARKIO RIVER AT FAIRFAX MO	40.3389	-95.4089	-95.50062	-95.0232	40.22493	41.21478	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	10240005	1315.7
32.0	05518000	KANKAKEE RIVER AT SHELBY, IN	41.1828	-87.3425	-87.29622	-85.87311	41.10404	41.80227	3.0	None	None	None	None	None	None	IN	None	Catchment outlet location	07120001	4607.6
33.0	01649500	NE B ANACOSTIA R AT RIVERDALE, MD	38.9603	-76.9261	-77.0231	-76.79146	38.92401	39.13898	3.0	None	None	None	None	None	None	MD	None	Catchment outlet location	02070010	188.6
34.0	06606600	Little Sioux River at Correctionville, IA	42.4722	-95.7969	-95.94638	-94.82323	42.38709	43.71021	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	10230003	6475.0
35.0	03448000	FRENCH BROAD RIVER AT BENT CREEK N C	35.5019	-82.5925	-83.00808	-82.28902	35.04061	35.59302	3.0	None	None	None	None	None	None	NC	None	Catchment outlet location	06010105	1750.8
36.0	01512500	CHENANGO RIVER NEAR CHENANGO FORKS NY	42.2181	-75.8486	-76.28572	-75.30003	42.11933	42.9717	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02050102	3841.0
37.0	01631000	S F SHENANDOAH RIVER AT FRONT ROYAL, VA	38.9139	-78.2111	-79.33522	-78.14958	37.86168	38.96818	3.0	None	None	None	None	None	None	VA	None	Catchment outlet location	02070005	4252.8
38.0	08033500	NECHES RIVER NEAR ROCKLAND, TEX.	31.0247	-94.3986	-95.94125	-94.35983	30.82044	32.56017	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12020003	9417.2
39.0	02486000	PEARL RIVER AT JACKSON, MS	30.4042	-91.0267	-90.26525	-88.76298	32.19939	33.40588	3.0	None	None	None	None	None	None	MS	None	Catchment outlet location	03180002	8212.9
40.0	04183500	MAUMEE R AT ANTWERP OH	41.1989	-84.7444	-85.35229	-84.21663	40.36959	41.91352	3.0	None	None	None	None	None	None	OH	None	Catchment outlet location	04100005	5514.1
41.0	06820500	PLATTE RIVER NEAR AGENCY, MO.	39.6886	-94.7042	-94.97988	-94.26082	39.63336	41.18145	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	10240012	4558.4
42.0	09444500	SAN FRANCISCO RIVER AT CLIFTON, ARIZ.	33.0494	-109.2953	-109.42356	-108.35039	32.96259	34.09824	3.0	None	None	None	None	None	None	AZ	None	Catchment outlet location	15040004	7163.9
43.0	09497500	SALT RIVER NEAR CHRYSOTILE, ARIZ. MILE 34.8	33.7981	-110.4992	-110.68586	-109.15443	33.33752	34.33987	3.0	None	None	None	None	None	None	AZ	None	Catchment outlet location	15060103	7378.9
44.0	05484500	Raccoon River at Van Meter, IA	41.5339	-93.9497	-95.32827	-93.90099	41.44565	43.02291	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	07100006	8912.2
45.0	01520500	TIOGA RIVER AT LINDLEY NY	42.0286	-77.1325	-77.76881	-76.81646	41.59442	42.13017	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02050104	1996.9
46.0	02387500	OOSTANAULA RIVER AT RESACA, GA.	34.5783	-84.9414	-85.0982	-84.17084	34.26559	35.17628	3.0	None	None	None	None	None	None	GA	None	Catchment outlet location	03150103	4149.2
47.0	02475000	LEAF RIVER NR MCLAIN, MS	31.1028	-88.8083	-89.86531	-88.70466	31.04958	32.38104	3.0	None	None	None	None	None	None	MS	None	Catchment outlet location	03170005	9052.1
48.0	01668000	RAPPAHANNOCK RIVER NEAR FREDERICKSBURG, VA	38.3222	-77.5181	-78.54369	-77.49968	38.09914	38.91402	3.0	None	None	None	None	None	None	VA	None	Catchment outlet location	02080104	4133.6
49.0	07363500	SALINE RIVER NEAR RYE, ARK.	33.7008	-92.0258	-93.13146	-91.95831	33.62417	34.87648	3.0	None	None	None	None	None	None	AR	None	Catchment outlet location	08040204	5444.2
50.0	14113000	KLICKITAT RIVER NEAR PITT, WASH.	45.7567	-121.2089	-121.52721	-120.59985	45.66201	46.53521	3.0	None	None	None	None	None	None	WA	None	Catchment outlet location	17070106	3359.2
51.0	05517500	KANKAKEE RIVER AT DUNNS BRIDGE, IND.	41.2214	-86.9644	-86.95044	-85.87311	41.12071	41.80227	3.0	None	None	None	None	None	None	IN	None	Catchment outlet location	07120001	3501.7
52.0	03528000	CLINCH RIVER ABOVE TAZEWELL, TN	36.425	-83.3983	-83.42468	-81.38083	36.37373	37.25943	3.0	None	None	None	None	None	None	TN	None	Catchment outlet location	06010205	3817.7
53.0	06884500	L BLUE R AT WATERVILLE, KS	39.7778	-96.8611	-99.16254	-96.78125	39.67918	40.70653	3.0	None	None	None	None	None	None	KS	None	Catchment outlet location	10270207	9088.3
54.0	07147800	WALNUT R AT WINFIELD, KS	37.2242	-96.9944	-97.31156	-96.48836	37.19043	38.15945	3.0	None	None	None	None	None	None	KS	None	Catchment outlet location	11030018	4869.2
55.0	03237500	OHIO BRUSH C NR WEST UNION OH	38.8036	-83.4211	-83.78171	-83.24596	38.76984	39.20562	3.0	None	None	None	None	None	None	OH	None	Catchment outlet location	05090201	1002.3
56.0	05454500	Iowa River at Iowa City, IA	41.6567	-91.5408	-93.89517	-91.35556	41.62063	43.28953	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	07080209	8471.9
57.0	03363000	DRIFTWOOD RIVER NEAR EDINBURGH IND	39.3392	-85.9864	-86.18966	-85.24147	39.33226	40.08047	3.0	None	None	None	None	None	None	IN	None	Catchment outlet location	05120204	2745.4
58.0	07243500	DEEP FORK NEAR BEGGS, OK	35.6739	-96.0683	-97.65318	-96.02176	35.39905	35.98063	3.0	None	None	None	None	None	None	OK	None	Catchment outlet location	11100303	5226.6
59.0	06884400	L BLUE R NR BARNES, KS	39.7758	-96.8581	-99.16254	-96.78125	39.67918	40.70653	3.0	None	None	None	None	None	None	KS	None	Catchment outlet location	10270207	8609.2
60.0	03165500	NEW RIVER AT IVANHOE, VA	36.8347	-80.9528	-81.75287	-80.7047	36.1036	36.86432	3.0	None	None	None	None	None	None	VA	None	Catchment outlet location	05050001	3470.6
61.0	05430500	ROCK RIVER AT AFTON, WI	42.6092	-89.0706	-89.62085	-88.20607	42.58714	43.79362	3.0	None	None	None	None	None	None	WI	None	Catchment outlet location	07090001	8650.6
62.0	01559000	JUNIATA RIVER AT HUNTINGDON, PA.	40.4847	-78.0192	-78.60201	-77.82879	40.19464	40.83454	3.0	None	None	None	None	None	None	PA	None	Catchment outlet location	02050302	2113.4
63.0	06890500	DELAWARE R AT VALLEY FALLS, KS	39.3508	-95.4544	-96.00888	-95.30648	39.26259	39.94415	3.0	None	None	None	None	None	None	KS	None	Catchment outlet location	10270103	2388.0
64.0	03213000	TUG FORK AT LITWAR, WV	37.4856	-81.8439	-81.89868	-81.29627	37.09095	37.54338	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05070201	1305.4
65.0	02349500	FLINT RIVER AT MONTEZUMA, GA.	32.2981	-84.0439	-84.81074	-83.87922	32.20758	33.68485	3.0	None	None	None	None	None	None	GA	None	Catchment outlet location	03130006	7511.0
66.0	01127000	QUINEBAUG R AT JEWETT CITY, CT	41.5978	-71.9847	-72.26121	-71.67963	41.47855	42.30176	3.0	None	None	None	None	None	None	CT	None	Catchment outlet location	01100001	1846.7
67.0	05422000	Wapsipinicon River near De Witt, IA	41.7669	-90.5347	-92.72036	-90.50154	41.55397	43.58948	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	07080103	6034.7
68.0	02414500	TALLAPOOSA RIVER AT WADLEY AL	33.1167	-85.5608	-85.87307	-84.89573	33.09494	33.95148	3.0	None	None	None	None	None	None	AL	None	Catchment outlet location	03150109	4338.3
69.0	01606500	SO. BRANCH POTOMAC RIVER NR PETERSBURG, WV	38.9911	-79.1761	-79.66851	-79.02443	38.3741	39.20147	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	02070001	1662.8
70.0	01562000	RAYSTOWN BRANCH JUNIATA RIVER AT SAXTON, PA.	40.2158	-78.2656	-78.89779	-78.11208	39.82386	40.39295	3.0	None	None	None	None	None	None	PA	None	Catchment outlet location	02050303	1958.0
71.0	04191500	AUGLAIZE R NR DEFIANCE OH	41.2375	-84.3992	-85.01485	-83.35844	40.42791	41.23446	3.0	None	None	None	None	None	None	OH	None	Catchment outlet location	04100007	6003.6
72.0	02478500	CHICKASAWHAY RIVER AT LEAKESVILLE, MS	31.1483	-88.5478	-89.27374	-88.36305	31.06208	32.76431	3.0	None	None	None	None	None	None	MS	None	Catchment outlet location	03170003	6967.1
73.0	07340000	LITTLE RIVER NEAR HORATIO, ARK.	33.9194	-94.3875	-95.39937	-94.18039	33.80347	34.71416	3.0	None	None	None	None	None	None	AR	None	Catchment outlet location	11140109	6894.6
74.0	03184000	GREENBRIER RIVER AT HILLDALE, WV	37.64	-80.8053	-80.89884	-79.54655	37.48672	38.75152	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05050003	4193.2
75.0	07290000	BIG BLACK RIVER NR BOVINA, MS	32.3475	-90.6967	-90.83183	-89.04627	32.29105	33.70999	3.0	None	None	None	None	None	None	MS	None	Catchment outlet location	08060202	7283.1
76.0	03054500	TYGART VALLEY RIVER AT PHILIPPI, WV	39.15	-80.0403	-80.39476	-79.72569	38.42823	39.25561	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05020001	2372.4
77.0	03065000	DRY FORK AT HENDRICKS, WV	39.0722	-79.6222	-79.80735	-79.28409	38.64487	39.10563	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05020004	893.6
78.0	08055500	ELM FORK TRINITY RIVER NR CARROLLTON, TX	32.9658	-96.9442	-97.84928	-96.6678	32.89511	33.75164	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12030103	6368.8
79.0	11501000	SPRAGUE RIVER NEAR CHILOQUIN,OREG.	42.5847	-121.8486	-121.88546	-120.65398	42.17775	42.89681	3.0	None	None	None	None	None	None	OR	None	Catchment outlet location	18010202	4092.2
80.0	03603000	DUCK RIVER ABOVE HURRICANE MILLS, TENN.	35.93	-87.7431	-87.79481	-85.94677	35.2989	36.12627	3.0	None	None	None	None	None	None	TN	None	Catchment outlet location	06040003	6622.6
81.0	03381500	LITTLE WABASH RIVER AT CARMI, IL	38.0611	-88.1597	-88.91839	-87.96187	37.92415	39.50557	3.0	None	None	None	None	None	None	IL	None	Catchment outlet location	05120114	8034.2
82.0	03252500	SF LICKING R AT CYNTHIANA KY	38.3908	-84.3031	-84.46494	-83.8667	37.94498	38.41824	3.0	None	None	None	None	None	None	KY	None	Catchment outlet location	05100102	1608.4
83.0	14359000	ROGUE RIVER AT RAYGOLD NR CENTRAL PT,OREG.	42.4375	-122.9861	-123.07696	-122.12044	42.00427	43.15659	3.0	None	None	None	None	None	None	OR	None	Catchment outlet location	17100308	5317.3
84.0	02387000	CONASAUGA RIVER AT TILTON, GA.	34.6667	-84.9283	-85.0982	-84.47912	34.61553	35.17628	3.0	None	None	None	None	None	None	GA	None	Catchment outlet location	03150101	1779.3
85.0	01611500	CACAPON RIVER NEAR GREAT CACAPON, WV	39.5786	-78.3094	-78.99362	-78.27039	38.78653	39.60974	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	02070003	1753.4
86.0	13302500	SALMON RIVER AT SALMON ID	45.1833	-113.8944	-115.20739	-113.43016	43.76648	45.25209	3.0	None	None	None	None	None	None	ID	None	Catchment outlet location	17060203	9738.4
87.0	03164000	NEW RIVER NEAR GALAX, VA	36.6472	-80.9792	-81.75287	-80.89217	36.1036	36.78517	3.0	None	None	None	None	None	None	VA	None	Catchment outlet location	05050001	2929.3
88.0	02375500	ESCAMBIA RIVER NEAR CENTURY, FL	30.965	-87.2342	-87.59363	-85.62478	30.92029	32.16426	3.0	None	None	None	None	None	None	FL	None	Catchment outlet location	03140305	9886.0
89.0	06899500	THOMPSON RIVER AT TRENTON MO	40.0794	-93.6442	-94.50079	-93.40679	40.02079	41.38142	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	10280102	4325.3
90.0	02236000	ST. JOHNS RIVER NR DELAND, FLA.	29.0081	-81.3828	-81.79456	-80.54642	27.59999	29.17308	3.0	None	None	None	None	None	None	FL	None	Catchment outlet location	03080101	7951.3
91.0	06913500	MARAIS DES CYGNES R NR OTTAWA, KS	38.6167	-95.2569	-96.238	-95.21483	38.3044	38.91098	3.0	None	None	None	None	None	None	KS	None	Catchment outlet location	10290101	3237.5
92.0	03183500	GREENBRIER RIVER AT ALDERSON, WV	37.7242	-80.6417	-80.62388	-79.54655	37.48672	38.75152	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05050003	3532.8
93.0	05593000	KASKASKIA RIVER AT CARLYLE, IL	38.6117	-89.3561	-89.40838	-88.15191	38.56694	40.20669	3.0	None	None	None	None	None	None	IL	None	Catchment outlet location	07140202	7042.2
94.0	09431500	GILA RIVER NEAR REDROCK, NM	32.7269	-108.675	-108.97364	-107.77132	32.57098	33.7608	3.0	None	None	None	None	None	None	NM	None	Catchment outlet location	15040002	7327.1
95.0	06898000	Thompson River at Davis City, IA	40.6403	-93.8081	-94.50079	-93.7484	40.6082	41.38142	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	10280102	1815.6
96.0	05515500	KANKAKEE RIVER AT DAVIS, IND.	41.4	-86.7011	-86.71714	-86.24805	41.29568	41.80227	3.0	None	None	None	None	None	None	IN	None	Catchment outlet location	07120001	1390.8
97.0	05418500	Maquoketa River near Maquoketa, IA	42.0847	-90.6344	-91.80384	-90.55986	41.97474	42.78128	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	07060006	4022.3
98.0	03301500	ROLLING FORK NR BOSTON KY	37.7672	-85.7039	-85.83139	-84.82904	37.37424	38.00581	3.0	None	None	None	None	None	None	KY	None	Catchment outlet location	05140103	3364.4
99.0	01518000	TIOGA RIVER AT TIOGA, PA	41.9083	-77.1297	-77.76881	-77.17473	41.79022	42.13017	3.0	None	None	None	None	None	None	PA	None	Catchment outlet location	02050104	730.4
100.0	14233400	COWLITZ RIVER NR RANDLE, WASH.	46.4703	-122.0975	-122.16461	-121.33723	46.18277	46.89349	3.0	None	None	None	None	None	None	WA	None	Catchment outlet location	17080004	2667.7
101.0	01548500	PINE CREEK AT CEDAR RUN, PA	41.5217	-77.4478	-77.91046	-77.10807	41.40694	41.93853	3.0	None	None	None	None	None	None	PA	None	Catchment outlet location	02050205	1564.4
102.0	06933500	GASCONADE RIVER AT JEROME MO	37.9264	-91.9778	-92.91771	-91.70289	37.03794	38.02362	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	10290203	7355.6
103.0	11222000	KINGS R A PIEDRA CA	36.8167	-119.335	-119.44001	-118.31685	36.57031	37.22688	3.0	None	None	None	None	None	None	CA	None	Catchment outlet location	18030012	4384.9
104.0	08146000	SAN SABA RIVER AT SAN SABA, TX	31.2131	-98.7192	-100.6405	-98.65497	30.58714	31.34786	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12090109	7889.1
105.0	02218500	OCONEE RIVER NEAR GREENSBORO, GA.	33.5811	-83.2728	-83.96088	-83.07935	33.54903	34.40557	3.0	None	None	None	None	None	None	GA	None	Catchment outlet location	03070101	2823.1
106.0	08167500	GUADALUPE RIVER NR SPRING BRANCH, TX	29.8603	-98.3833	-99.71565	-98.37586	29.77894	30.28553	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12100201	3405.9
107.0	08015500	CALCASIEU RIVER NR KINDER, LA	30.5028	-92.9153	-93.36059	-92.58738	30.46217	31.45619	3.0	None	None	None	None	None	None	LA	None	Catchment outlet location	08080203	4403.0
