SiteID	SiteCode	SiteName	Latitude	Longitude	MINLON	MAXLON	MINLAT	MAXLAT	LatLongDat	Elevation_	VerticalDa	LocalX	LocalY	LocalProje	PosAccurac	State	County	Comments	HUC8	DrainageAr
108.0	07211500	CANADIAN R NR TAYLOR SPRINGS, NM	36.2969	-104.4933	-105.39777	-104.11631	36.23225	37.08878	3.0	None	None	None	None	None	None	NM	None	Catchment outlet location	11080003	7381.5
109.0	01426500	WEST BRANCH DELAWARE RIVER AT HALE EDDY NY	42.0031	-75.3839	-75.58999	-74.53766	41.91937	42.48011	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02040101	1541.1
110.0	07019000	MERAMEC RIVER NEAR EUREKA, MO	38.5056	-90.5917	-91.808	-90.29323	37.47962	38.56945	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	07140102	9810.9
111.0	01643000	MONOCACY R AT JUG BRIDGE NR FREDERICK, MD	39.3869	-77.3661	-77.53134	-76.87062	39.34478	39.94719	3.0	None	None	None	None	None	None	MD	None	Catchment outlet location	02070009	2116.0
112.0	08150700	LLANO RIVER NR MASON, TX	30.6606	-99.1089	-100.51969	-99.08407	29.96641	30.87711	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12090204	8410.1
113.0	14101500	WHITE RIVER BELOW TYGH VALLEY,OREG.	45.2417	-121.0939	-121.76883	-121.0831	45.07044	45.38956	3.0	None	None	None	None	None	None	OR	None	Catchment outlet location	17070306	1080.0
114.0	02192000	BROAD RIVER NEAR BELL, GA.	33.9742	-82.77	-83.69842	-82.71691	33.69901	34.60971	3.0	None	None	None	None	None	None	GA	None	Catchment outlet location	03060104	3703.7
115.0	01520000	COWANESQUE RIVER NR LAWRENCEVILLE, PA	41.9967	-77.1403	-77.76881	-77.11224	41.79022	42.13017	3.0	None	None	None	None	None	None	PA	None	Catchment outlet location	02050104	771.8
116.0	05455500	English River at Kalona, IA	41.4664	-91.7156	-92.76618	-91.71384	41.38316	41.75228	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	07080209	1484.1
117.0	03179000	BLUESTONE RIVER NEAR PIPESTEM, WV	37.5439	-81.0106	-81.53207	-80.93799	37.14511	37.6267	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05050002	1020.5
118.0	12462500	WENATCHEE RIVER AT MONITOR, WASH.	47.4994	-120.4233	-121.19809	-120.34572	47.26593	48.19745	3.0	None	None	None	None	None	None	WA	None	Catchment outlet location	17020011	3369.6
119.0	01138000	AMMONOOSUC RIVER NEAR BATH, NH	44.1539	-71.9861	-72.04874	-71.28386	43.99899	44.38893	3.0	None	None	None	None	None	None	NH	None	Catchment outlet location	01080101	1023.1
120.0	06480000	BIG SIOUX RIVER NEAR BROOKINGS SD	44.18	-96.7486	-97.80859	-96.30216	43.97017	45.60158	3.0	None	None	None	None	None	None	SD	None	Catchment outlet location	10170203	10095.8
121.0	08172000	SAN MARCOS RIVER AT LULING, TX	29.6661	-97.6506	-98.72831	-97.62181	29.58314	30.18972	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12100203	2170.4
122.0	05552500	FOX RIVER AT DAYTON, IL	41.3867	-88.7906	-89.04594	-88.0186	41.32484	43.20621	3.0	None	None	None	None	None	None	IL	None	Catchment outlet location	07120007	6842.8
123.0	11403000	EB OF NF FEATHER R NR RICH BAR CA	40.0106	-121.2175	-121.23556	-120.23739	39.81979	40.33472	3.0	None	None	None	None	None	None	CA	None	Catchment outlet location	18020122	2654.8
124.0	06869500	SALINE R AT TESCOTT, KS	39.0042	-97.8739	-101.54966	-97.88524	38.7585	39.31092	3.0	None	None	None	None	None	None	KS	None	Catchment outlet location	10260010	7303.8
125.0	03524000	CLINCH RIVER AT CLEVELAND, VA	36.9447	-82.155	-82.1957	-81.38083	36.81532	37.25943	3.0	None	None	None	None	None	None	VA	None	Catchment outlet location	06010205	1367.5
126.0	04144000	SHIAWASSEE RIVER AT BYRON, MI.	42.8236	-83.9458	-84.1259	-83.61514	42.49132	42.90209	3.0	None	None	None	None	None	None	MI	None	Catchment outlet location	04080203	945.4
127.0	13298500	SALMON RIVER NR CHALLIS ID	44.3786	-114.255	-115.20739	-113.97591	43.76648	44.56886	3.0	None	None	None	None	None	None	ID	None	Catchment outlet location	17060201	4662.0
128.0	03308500	GREEN RIVER AT MUNFORDVILLE, KY.	37.2681	-85.8861	-85.91054	-84.61657	36.84515	37.50172	3.0	None	None	None	None	None	None	KY	None	Catchment outlet location	05110001	4333.1
129.0	03079000	CASSELMAN RIVER AT MARKLETON, PA.	39.8597	-79.2278	-79.31576	-78.85916	39.52389	40.07214	3.0	None	None	None	None	None	None	PA	None	Catchment outlet location	05020006	989.4
130.0	01628500	S F SHENANDOAH RIVER NEAR LYNNWOOD, VA	38.3225	-78.755	-79.33522	-78.69116	37.86168	38.67239	3.0	None	None	None	None	None	None	VA	None	Catchment outlet location	02070005	2807.6
131.0	07186000	SPRING RIVER NEAR WACO, MO	37.2456	-94.5661	-94.64116	-93.56382	36.86964	37.60953	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	11070207	3014.8
132.0	12449950	METHOW RIVER NR PATEROS, WASH.	48.0775	-119.9839	-120.80649	-119.82914	47.98665	49.01815	3.0	None	None	None	None	None	None	WA	None	Catchment outlet location	17020008	4589.5
133.0	07346000	BIG CYPRESS CREEK NR JEFFERSON, TX	32.7494	-94.4986	-95.37693	-94.49123	32.67432	33.24757	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	11140306	1833.7
134.0	02273000	KISSIMMEE R AT S-65E NR OKEECHOBEE, FLA.	27.2256	-80.9628	-81.80289	-80.8672	27.12506	28.60233	3.0	None	None	None	None	None	None	FL	None	Catchment outlet location	03090101	0.0
135.0	01371500	WALLKILL RIVER AT GARDINER NY	41.6861	-74.1656	-74.75248	-74.09174	40.97447	41.78101	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02020007	1800.1
136.0	06808500	West Nishnabotna River at Randolph, IA	40.8731	-95.58	-95.69642	-94.89821	40.8415	42.06047	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	10240002	3434.3
137.0	02102000	DEEP RIVER AT MONCURE, N.C.	35.6272	-79.1161	-80.09066	-79.10082	35.24043	36.15529	3.0	None	None	None	None	None	None	NC	None	Catchment outlet location	03030003	3714.1
138.0	05482500	North Raccoon River near Jefferson, IA	41.9881	-94.3767	-95.32827	-94.34675	41.91641	43.02291	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	07100006	4193.2
139.0	06609500	Boyer River at Logan, IA	41.6425	-95.7825	-95.82141	-94.9982	41.59554	42.64372	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	10230007	2255.9
140.0	05592500	KASKASKIA RIVER AT VANDALIA, IL	38.9597	-89.0889	-89.30007	-88.15191	38.93355	40.20669	3.0	None	None	None	None	None	None	IL	None	Catchment outlet location	07140202	5024.6
141.0	07378500	AMITE RIVER NEAR DENHAM SPRINGS, LA.	30.4639	-90.9903	-91.24009	-90.53354	30.43718	31.46035	3.0	None	None	None	None	None	None	LA	None	Catchment outlet location	08070202	3315.2
142.0	01064500	SACO RIVER NEAR CONWAY, NH	43.9908	-71.0914	-71.51549	-71.04639	43.8865	44.30144	3.0	None	None	None	None	None	None	NH	None	Catchment outlet location	01060002	997.2
143.0	05479000	East Fork Des Moines River at Dakota City, IA	42.7239	-94.1917	-95.01165	-93.65937	42.69545	43.74363	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	07100003	3387.7
144.0	03011020	ALLEGHENY RIVER AT SALAMANCA NY	42.1564	-78.7156	-78.88666	-77.82183	41.58189	42.45093	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	05010001	4164.7
145.0	04115000	MAPLE RIVER AT MAPLE RAPIDS, MICH.             .	43.1097	-84.6931	-84.85495	-84.06507	42.85376	43.31036	3.0	None	None	None	None	None	None	MI	None	Catchment outlet location	04050005	1124.1
146.0	06441500	BAD R NEAR FORT PIERRE SD	44.3267	-100.3839	-102.30371	-100.30152	43.7452	44.52258	3.0	None	None	None	None	None	None	SD	None	Catchment outlet location	10140102	8047.1
147.0	01329500	BATTEN KILL AT BATTENVILLE NY	43.1014	-73.4319	-73.511	-72.92526	42.95332	43.35993	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02020003	1020.5
148.0	14232500	CISPUS RIVER NEAR RANDLE, WASH.	46.4417	-121.8628	-121.95214	-121.36639	46.18277	46.54355	3.0	None	None	None	None	None	None	WA	None	Catchment outlet location	17080004	831.4
149.0	11401500	INDIAN C NR CRESCENT MILLS CA	40.0781	-120.9269	-121.08976	-120.23739	39.81979	40.33472	3.0	None	None	None	None	None	None	CA	None	Catchment outlet location	18020122	1914.0
150.0	06817500	NODAWAY RIVER NEAR BURLINGTON JCT, MO	40.445	-95.0886	-95.11735	-94.36913	40.47072	41.50223	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	10240010	3211.6
151.0	01541500	CLEARFIELD CREEK AT DIMELING, PA	40.9717	-78.4061	-78.68533	-78.30372	40.42377	41.00952	3.0	None	None	None	None	None	None	PA	None	Catchment outlet location	02050201	960.9
152.0	03361500	BIG BLUE RIVER AT SHELBYVILLE, IN	39.5292	-85.7819	-85.85638	-85.24147	39.48223	40.08047	3.0	None	None	None	None	None	None	IN	None	Catchment outlet location	05120204	1090.4
153.0	01421000	EAST BR DELAWARE R AT FISHS EDDY NY	41.9731	-75.1744	-75.24838	-74.40017	41.79022	42.3843	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02040102	2030.6
154.0	01664000	RAPPAHANNOCK RIVER AT REMINGTON, VA	38.5306	-77.8139	-78.38954	-77.75797	38.44492	38.91402	3.0	None	None	None	None	None	None	VA	None	Catchment outlet location	02080103	1605.8
155.0	04165500	CLINTON RIVER AT MOUNT CLEMENS, MICH.          .	42.5958	-82.9097	-83.38435	-82.76527	42.3955	42.97292	3.0	None	None	None	None	None	None	MI	None	Catchment outlet location	04090003	1901.1
156.0	03443000	FRENCH BROAD RIVER AT BLANTYRE N C	35.2989	-82.6242	-83.00808	-82.52231	35.04061	35.3764	3.0	None	None	None	None	None	None	NC	None	Catchment outlet location	06010105	766.6
157.0	08095000	NORTH BOSQUE RIVER NR CLIFTON, TX	31.7858	-97.5678	-98.41169	-97.51766	31.73279	32.3727	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12060204	2507.1
158.0	08032000	NECHES RIVER NEAR NECHES, TEXAS	31.8922	-95.4306	-95.94125	-95.2222	31.83695	32.56017	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12020001	2965.6
159.0	03051000	TYGART VALLEY RIVER AT BELINGTON, WV	39.0292	-79.9361	-80.13646	-79.72569	38.42823	39.1348	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05020001	1056.7
160.0	02143000	HENRY FORK NEAR HENRY RIVER, N.C.	35.6842	-81.4028	-81.76957	-81.31713	35.56121	35.75536	3.0	None	None	None	None	None	None	NC	None	Catchment outlet location	03050102	215.5
161.0	05570000	SPOON RIVER AT SEVILLE, IL	40.4856	-90.3428	-90.779	-89.54752	40.42915	41.33984	3.0	None	None	None	None	None	None	IL	None	Catchment outlet location	07130005	4237.2
162.0	13186000	SF BOISE RIVER NR FEATHERVILLE ID	43.4944	-115.3056	-115.46984	-114.61747	43.44154	43.87731	3.0	None	None	None	None	None	None	ID	None	Catchment outlet location	17050113	1644.7
163.0	08340500	ARROYO CHICO NR GUADALUPE N M	35.5925	-107.1886	-107.98932	-106.98697	35.23224	36.0971	3.0	None	None	None	None	None	None	NM	None	Catchment outlet location	13020204	3600.1
164.0	03362500	SUGAR CREEK NEAR EDINBURGH, IN	39.3608	-85.9975	-85.97303	-85.19148	39.25727	40.04715	3.0	None	None	None	None	None	None	IN	None	Catchment outlet location	05120204	1227.7
165.0	05555300	VERMILION RIVER NEAR LEONORE, IL	41.2083	-88.9308	-89.09594	-88.08942	40.57079	41.30235	3.0	None	None	None	None	None	None	IL	None	Catchment outlet location	07130002	3240.1
166.0	08085500	CLEAR FORK BRAZOS RIVER AT FORT GRIFFIN, TX	32.9344	-99.2242	-100.80714	-99.1549	32.17022	33.25172	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12060104	10328.9
167.0	07346070	LITTLE CYPRESS CREEK NR JEFFERSON, TX	32.7128	-94.3458	-95.23529	-94.35792	32.49518	33.02677	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	11140307	1748.3
168.0	02083500	TAR RIVER AT TARBORO, N. C.	35.8939	-77.5333	-78.89086	-77.36776	35.77784	36.46774	3.0	None	None	None	None	None	None	NC	None	Catchment outlet location	03020103	5654.0
169.0	05594000	SHOAL CREEK NEAR BREESE, IL	38.6097	-89.4944	-89.73333	-89.23924	38.59611	39.43182	3.0	None	None	None	None	None	None	IL	None	Catchment outlet location	07140203	1903.7
170.0	04073500	FOX RIVER AT BERLIN, WI	43.9539	-88.9522	-89.7375	-88.73515	43.49116	44.17272	3.0	None	None	None	None	None	None	WI	None	Catchment outlet location	04030201	3470.6
171.0	02365500	CHOCTAWHATCHEE RIVER AT CARYVILLE, FLA.	30.7756	-85.8278	-86.3605	-85.24151	30.74115	32.16426	3.0	None	None	None	None	None	None	FL	None	Catchment outlet location	03140203	9062.4
172.0	01500500	SUSQUEHANNA RIVER AT UNADILLA NY	42.3214	-75.3169	-75.35669	-74.55848	42.21932	42.9467	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02050101	2543.4
173.0	01076500	PEMIGEWASSET RIVER AT PLYMOUTH, NH	43.7592	-71.6861	-72.04874	-71.37967	43.65737	44.21812	3.0	None	None	None	None	None	None	NH	None	Catchment outlet location	01070001	1611.0
174.0	12149000	SNOQUALMIE RIVER NEAR CARNATION, WASH.	47.6661	-121.9242	-122.06462	-121.21225	47.32425	47.80585	3.0	None	None	None	None	None	None	WA	None	Catchment outlet location	17110010	1561.8
175.0	06885500	BLACK VERMILLION R NR FRANKFORT, KS	39.6842	-96.4375	-96.58378	-96.0397	39.52504	40.0233	3.0	None	None	None	None	None	None	KS	None	Catchment outlet location	10270205	1061.9
176.0	06894000	LITTLE BLUE RIVER NEAR LAKE CITY, MO	39.1006	-94.3003	-94.5841	-94.24415	38.78766	39.14011	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	10300101	476.6
177.0	11213500	KINGS R AB NF NR TRIMMER CA	36.8633	-119.1233	-119.16506	-118.31685	36.57031	37.16022	3.0	None	None	None	None	None	None	CA	None	Catchment outlet location	18030010	2465.7
178.0	11080500	EF SAN GABRIEL R NR CAMP BONITA CA	34.2358	-117.805	-117.83611	-117.61697	34.18319	34.40233	3.0	None	None	None	None	None	None	CA	None	Catchment outlet location	18070106	219.1
179.0	07056000	BUFFALO RIVER NEAR ST. JOE, ARK.	35.9839	-92.7456	-93.54806	-92.72068	35.64468	36.17627	3.0	None	None	None	None	None	None	AR	None	Catchment outlet location	11010005	2147.1
180.0	02126000	ROCKY RIVER NEAR NORWOOD, N. C.	35.1483	-80.1758	-80.87804	-80.14232	34.78634	35.61788	3.0	None	None	None	None	None	None	NC	None	Catchment outlet location	03040105	3553.5
181.0	14080500	CROOKED R NR PRINEVILLE, OREG.	44.1139	-120.7944	-120.88981	-119.47919	43.37072	44.48971	3.0	None	None	None	None	None	None	OR	None	Catchment outlet location	17070304	6993.0
182.0	03349000	WHITE RIVER AT NOBLESVILLE, IN	40.0472	-86.0167	-86.01052	-84.88736	39.96132	40.43459	3.0	None	None	None	None	None	None	IN	None	Catchment outlet location	05120201	2222.2
183.0	03345500	EMBARRAS RIVER AT STE. MARIE, IL	38.9361	-88.0194	-88.46846	-87.68692	38.89899	40.11797	3.0	None	None	None	None	None	None	IL	None	Catchment outlet location	05120112	3926.4
184.0	07289500	BIG BLACK RIVER AT PICKENS, MS	32.8806	-89.9661	-90.04445	-89.04627	32.80347	33.70999	3.0	None	None	None	None	None	None	MS	None	Catchment outlet location	08060201	3866.9
185.0	02492000	BOGUE CHITTO NEAR BUSH, LA	30.6292	-89.8972	-90.63186	-89.87531	30.57049	31.65199	3.0	None	None	None	None	None	None	LA	None	Catchment outlet location	03180005	3141.7
186.0	08171300	BLANCO RIVER NR KYLE, TX	29.9792	-97.9097	-98.72831	-97.87594	29.90809	30.18972	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12100203	1067.1
187.0	03567500	SOUTH CHICKAMAUGA CREEK NEAR CHICKAMAUGA, TN	35.0139	-85.2075	-85.50768	-84.93443	34.57402	35.07644	3.0	None	None	None	None	None	None	TN	None	Catchment outlet location	06020001	1108.5
188.0	06815000	BIG NEMAHA RIVER AT FALLS CITY, NEBR.	40.0356	-95.5958	-96.77542	-95.60643	39.63752	40.63154	3.0	None	None	None	None	None	None	NE	None	Catchment outlet location	10240008	3470.6
189.0	05471500	South Skunk River near Oskaloosa, IA	41.3553	-92.6586	-93.97432	-92.62619	41.28734	42.53548	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	07080105	4234.7
190.0	05555500	VERMILION RIVER AT LOWELL, IL	41.2553	-89.0122	-89.17092	-88.08942	40.57079	41.31068	3.0	None	None	None	None	None	None	IL	None	Catchment outlet location	07130002	3310.0
191.0	07288500	BIG SUNFLOWER RIVER AT SUNFLOWER, MS	33.5472	-90.5431	-90.80266	-90.43772	33.4367	34.56403	3.0	None	None	None	None	None	None	MS	None	Catchment outlet location	08030207	1986.5
192.0	07307800	PEASE RIVER NR CHILDRESS, TX	34.2275	-100.0733	-101.97332	-100.08361	33.64516	34.53919	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	11130105	7132.9
193.0	03410500	SOUTH FORK CUMBERLAND RIVER NEAR STEARNS, KY	36.6269	-84.5333	-85.03568	-84.20414	36.07444	36.67269	3.0	None	None	None	None	None	None	KY	None	Catchment outlet location	05130104	2470.9
194.0	03109500	L BEAVER C NR EAST LIVERPOOL OH	40.6758	-80.5408	-80.9655	-80.33393	40.62788	41.00116	3.0	None	None	None	None	None	None	OH	None	Catchment outlet location	05030101	1284.6
195.0	02202500	OGEECHEE RIVER NEAR EDEN, GA.	32.1914	-81.4161	-83.11935	-81.3088	32.15759	33.63486	3.0	None	None	None	None	None	None	GA	None	Catchment outlet location	03060202	6863.5
196.0	03198500	BIG COAL RIVER AT ASHFORD, WV	38.1797	-81.7117	-81.79453	-81.22128	37.69085	38.20161	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05050009	1012.7
197.0	01361000	KINDERHOOK CREEK AT ROSSMAN NY	42.3306	-73.7444	-73.75264	-73.24188	42.25343	42.6892	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02020006	852.1
198.0	06607200	Maple River at Mapleton, IA	42.1569	-95.8097	-95.88806	-95.18984	42.09546	42.88118	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	10230005	1732.7
199.0	08150000	LLANO RIVER NR JUNCTION, TX	30.5042	-99.7342	-100.51969	-99.65899	29.96641	30.76046	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12090204	4804.8
200.0	05472500	North Skunk River near Sigourney, IA	41.3008	-92.2044	-93.2411	-92.18043	41.24152	42.02723	3.0	None	None	None	None	None	None	IA	None	Catchment outlet location	07080106	1890.7
201.0	01556000	FRANKSTOWN BR JUNIATA RIVER AT WILLIAMSBURG, PA.	40.4631	-78.2	-78.60201	-78.16208	40.19881	40.60958	3.0	None	None	None	None	None	None	PA	None	Catchment outlet location	02050302	753.7
202.0	06868000	SALINE R NR WILSON, KS	38.9333	-98.5333	-101.54966	-98.54346	38.83349	39.30675	3.0	None	None	None	None	None	None	KS	None	Catchment outlet location	10260009	4921.0
203.0	06192500	YELLOWSTONE RIVER NEAR LIVINGSTON, MT.	45.5972	-110.5653	-111.13562	-109.70418	43.92017	45.62657	3.0	None	None	None	None	None	None	MT	None	Catchment outlet location	10070002	9197.1
204.0	03521500	CLINCH RIVER AT RICHLANDS, VA	37.0861	-81.7811	-81.80827	-81.3975	37.01946	37.25943	3.0	None	None	None	None	None	None	VA	None	Catchment outlet location	06010205	354.8
205.0	01423000	WEST BRANCH DELAWARE RIVER AT WALTON NY	42.1661	-75.1403	-75.22338	-74.53766	42.10683	42.48011	3.0	None	None	None	None	None	None	NY	None	Catchment outlet location	02040101	859.9
206.0	08205500	FRIO RIVER NR DERBY, TX	28.7364	-99.1444	-99.93644	-98.91327	28.67078	30.01891	3.0	None	None	None	None	None	None	TX	None	Catchment outlet location	12110106	8881.1
207.0	03182500	GREENBRIER RIVER AT BUCKEYE, WV	38.1858	-80.1308	-80.20729	-79.54655	38.0533	38.75152	3.0	None	None	None	None	None	None	WV	None	Catchment outlet location	05050003	1398.6
208.0	03032500	REDBANK CREEK AT ST. CHARLES, PA.	40.9944	-79.3944	-79.45324	-78.49672	40.932	41.33861	3.0	None	None	None	None	None	None	PA	None	Catchment outlet location	05010006	1367.5
209.0	02135000	LITTLE PEE DEE R. AT GALIVANTS FERRY, S.C.	34.0569	-79.2472	-79.76572	-78.65922	33.97397	35.33459	3.0	None	None	None	None	None	None	SC	None	Catchment outlet location	03040204	7226.1
210.0	03540500	EMORY RIVER AT OAKDALE, TN	35.9831	-84.5581	-85.20773	-84.35952	35.728	36.27625	3.0	None	None	None	None	None	None	TN	None	Catchment outlet location	06010208	1978.8
211.0	06860000	SMOKY HILL R AT ELKADER, KS	38.7925	-100.8553	-102.82029	-100.75978	38.50437	39.27759	3.0	None	None	None	None	None	None	KS	None	Catchment outlet location	10260003	9207.5
212.0	12144500	SNOQUALMIE RIVER NEAR SNOQUALMIE, WASH.	47.5453	-121.8411	-121.90631	-121.21225	47.32425	47.71003	3.0	None	None	None	None	None	None	WA	None	Catchment outlet location	17110010	971.3
213.0	02347500	FLINT RIVER NEAR CULLODEN, GA.	32.7214	-84.2325	-84.81074	-84.11251	32.61168	33.68485	3.0	None	None	None	None	None	None	GA	None	Catchment outlet location	03130005	4791.5
214.0	05508000	SALT RIVER NEAR NEW LONDON, MO	39.6122	-91.4083	-92.62454	-91.38056	38.97938	40.42332	3.0	None	None	None	None	None	None	MO	None	Catchment outlet location	07110007	6423.2
