nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
244353FC,ABVA1,AL,34.2358,-86.1856,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
DD03B330,ACTA1,AL,33.3633,-86.8131,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DDAC35E0,ADAA1,AL,34.7225,-86.575,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DE23F332,ADMA1,AL,34.0867,-87.79,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE244288,AGRA1,AL,30.8622,-88.4178,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
244984C6,AHNA1,AL,34.7906,-86.9656,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
176FB4C4,AKLA1,AL,33.8719,-86.9222,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1778E112,ALPA1,AL,33.3594,-86.2342,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1766516A,ALRA1,AL,32.4114,-86.4083,USGS01,HG,VB,WV,,,,,,,,,,,,,,,,,,,,,
17BD5138,ARTA1,AL,31.5947,-85.7831,USGS01,VB,HG,,,,,,,,,,,,,,,,,,,,,,
173996A4,ASCA1,AL,34.7639,-86.9464,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
176664F0,ASHA1,AL,33.8397,-86.2628,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE2054C4,ATNA1,AL,34.7517,-86.8233,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
16FAC410,AVLA1,AL,33.2106,-88.2886,USGS01,HP,HT,VB,,,,,,,,,,,,,,,,,,,,,
DE155574,BASA1,AL,31.8639,-87.7472,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
16FDC624,BCBA1,AL,34.6558,-88.1225,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE05B118,BCKA1,AL,31.0028,-88.0111,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
16D0F136,BCMA1,AL,30.6392,-88.3931,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1766348C,BCNA1,AL,31.1297,-87.0872,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
2444B23A,BCRA1,AL,34.3992,-87.9872,TENNVA,HP,,,,,,,,,,,,,,,,,,,,,,,
244F4116,BCTA1,AL,34.3997,-87.9872,TENNVA,HT,,,,,,,,,,,,,,,,,,,,,,,
DE13D3AE,BDKA1,AL,32.8069,-88.3119,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DDABC750,BELA1,AL,31.1592,-85.7844,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CE18129C,BERA1,AL,34.1719,-86.695,CELRN1,HG,TW,WO,,,,,,,,,,,,,,,,,,,,,
16373D44,BESA1,AL,33.4192,-86.9828,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DDABD426,BFMA1,AL,34.8556,-86.5175,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
1779C504,BGWA1,AL,34.4381,-85.7672,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
327ED2B6,BHFA1,AL,34.3442,-87.3375,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
17757716,BLDA1,AL,33.4583,-87.3542,USGS01,HP,HT,PC,VB,,,,,,,,,,,,,,,,,,,,
DDEA4062,BLEA1,AL,32.5942,-85.1697,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
177070D6,BLPA1,AL,34.2889,-85.6806,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
16374BD4,BLSA1,AL,34.0797,-86.6078,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
17DE72E8,BLUA1,AL,34.7883,-86.5986,USGS01,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
DE13B648,BNAA1,AL,34.67,-87.3172,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
837970EE,BONA1,AL,30.2528,-87.8125,FWSBID,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DD0267A2,BRDA1,AL,31.0275,-86.71,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD40E79E,BRNA1,AL,31.5733,-86.2517,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CD04FB58,BRXA1,AL,31.145,-87.0517,UAHCRN,DY,DJ,US,UD,UP,UR,DH,TA,PP,,,,,,,,,,,,,,,
177594E4,BSBA1,AL,34.7492,-86.4467,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
17661260,BWMA1,AL,31.1008,-87.0689,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
17DEF4FC,BWTA1,AL,31.0669,-87.0617,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
177926F6,CARA1,AL,33.2947,-87.5683,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
176F62AC,CATA1,AL,32.3072,-86.2994,USGS01,VB,HG,,,,,,,,,,,,,,,,,,,,,,
1785F316,CCFA1,AL,34.8078,-87.7006,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
244B8132,CCPA1,AL,34.5456,-87.9733,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
244525A2,CCRA1,AL,34.5464,-87.9753,TENNVA,HP,VB,,,,,,,,,,,,,,,,,,,,,,
244F5260,CCTA1,AL,34.5525,-87.9856,TENNVA,HT,VB,,,,,,,,,,,,,,,,,,,,,,
17862270,CDPA1,AL,34.0981,-86.0381,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1743F7BC,CDRA1,AL,31.2489,-85.1067,USGS01,HG,WV,TW,VB,,,,,,,,,,,,,,,,,,,,
DF1349BC,CHBA1,AL,31.3636,-87.765,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD53D294,CHCA1,AL,33.6019,-85.7853,USGS01,VB,HG,,,,,,,,,,,,,,,,,,,,,,
17D9064C,CHGA1,AL,33.4156,-86.7397,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
163CFBF2,CHKA1,AL,30.8028,-88.1433,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
17793580,CHLA1,AL,33.2917,-86.3639,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD53C1E2,CHWA1,AL,32.5481,-85.4806,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
165501CA,CISA1,AL,33.3447,-86.7592,USGS01,HG,TW,WC,WP,WT,WO,VB,,,,,,,,,,,,,,,,,
DD64E34A,CKLA1,AL,32.945,-87.1392,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
16381D3A,CLBA1,AL,31.6133,-87.5506,USGS01,HT,VB,,,,,,,,,,,,,,,,,,,,,,
17D87226,CLDA1,AL,31.7583,-88.1292,USGS01,HP,HT,,,,,,,,,,,,,,,,,,,,,,
176FA7B2,CLEA1,AL,34.0244,-86.5742,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE247712,CLPA1,AL,31.615,-87.5506,USGS01,HP,VB,,,,,,,,,,,,,,,,,,,,,,
CD0246CA,CLXA1,AL,32.8517,-86.6114,UAHCRN,DY,DJ,DH,TA,TA,TA,PC,PC,PC,US,UD,UP,UR,XR,,,,,,,,,,
1779B394,CMCA1,AL,33.1747,-87.5647,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1770A6BE,CMNA1,AL,34.7456,-86.5742,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
1770C358,CNTA1,AL,34.7275,-86.5933,USGS01,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
17D4C034,COLA1,AL,31.2592,-85.1111,USGS01,HT,HP,PC,US,UD,VB,,,,,,,,,,,,,,,,,,
176F9228,CRDA1,AL,33.7575,-87.1703,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
2445855A,CSEA1,AL,34.7939,-86.5186,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
CD0026D8,CUXA1,AL,34.1953,-86.7964,UAHCRN,DY,DJ,DH,TA,TA,TA,PC,PC,PC,US,UD,UP,UR,,,,,,,,,,,
16373396,CVCA1,AL,33.3133,-86.8064,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DF000A26,CWBA1,AL,33.0964,-87.0553,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1688B2D8,CWCA1,AL,33.6036,-86.5492,USGS01,HG,TW,WC,WO,WT,VB,,,,,,,,,,,,,,,,,,
DE27B502,DIXA1,AL,31.1278,-86.7964,USGS01,PC,WT,VB,,,,,,,,,,,,,,,,,,,,,
163758A2,DLDA1,AL,32.5194,-87.8783,USGS01,VB,HP,HT,,,,,,,,,,,,,,,,,,,,,
244566A8,DMEA1,AL,34.3339,-87.6506,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
DDABA2B6,DUGA1,AL,34.7047,-86.5122,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
32B17E6A,DXCA1,AL,31.0111,-87.0556,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
32B26A12,DXRA1,AL,31.1619,-86.7033,DAFS00,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
17B421F4,ELBA1,AL,31.4133,-86.0631,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE214548,ELLA1,AL,32.9972,-87.6222,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE2412F4,ELRA1,AL,33.2569,-87.7764,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
17701530,ELSA1,AL,34.065,-85.6142,USGS01,HG,TW,,,,,,,,,,,,,,,,,,,,,,
176F32D0,ENSA1,AL,33.5175,-86.8792,USGS01,HG,PC,TW,WC,WO,VB,,,,,,,,,,,,,,,,,,
DE2631EC,ESFA1,AL,34.91,-86.1683,USGS01,HG,PC,WT,,,,,,,,,,,,,,,,,,,,,
163C55D8,EUFA1,AL,31.9081,-85.145,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1765C306,EVMA1,AL,31.4183,-86.9867,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CE8541A0,EXXA1,AL,30.1883,-88.1217,CESAM1,HM,TW,VB,,,,,,,,,,,,,,,,,,,,,
17DF56FE,FCFA1,AL,34.3731,-86.9336,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
176BE182,FCOA1,AL,34.8806,-86.4806,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
244B62C0,FKVA1,AL,34.3739,-86.9128,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
178193CA,FLMA1,AL,31.0106,-87.2628,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
2440E77C,FLOA1,AL,34.7864,-87.67,TENNVA,HG,,,,,,,,,,,,,,,,,,,,,,,
2444F130,FLRA1,AL,34.7681,-85.7011,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
DE243418,FLWA1,AL,30.5006,-88.1814,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE2EC5CE,FPHA1,AL,31.6214,-85.06,USGS01,HG,WV,TW,TW,WC,WO,,,,,,,,,,,,,,,,,,
CD04C010,FRPA1,AL,30.5486,-87.8758,NOACRD,DY,DJ,XR,PC,PC,PC,US,UP,TV,MS,TV,MS,TV,MS,TV,MS,TV,MS,RW,DH,TA,PP,PC,
1629B8A6,FRVA1,AL,30.78,-88.3189,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DDAC2696,FRYA1,AL,34.6239,-86.5411,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
17DF206E,FSHA1,AL,30.5453,-87.7986,USGS01,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
DF11D7F8,FSMA1,AL,30.4744,-87.8025,USGS01,HG,WV,HG,TW,,,,,,,,,,,,,,,,,,,,
DD0274D4,FTMA1,AL,32.3167,-85.015,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1704F654,GAPA1,AL,34.0139,-85.9703,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
17794310,GASA1,AL,33.2411,-86.4583,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1765B596,GAYA1,AL,34.2903,-85.5092,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1767C6F2,GDNA1,AL,34.0103,-85.9978,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
245066F6,GERA1,AL,34.3783,-85.9903,TENNVA,HG,,,,,,,,,,,,,,,,,,,,,,,
32B3C810,GHAA1,AL,31.6908,-87.7606,ALABAM,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DE27F608,GNSA1,AL,32.8481,-88.1561,USGS01,HP,HT,,,,,,,,,,,,,,,,,,,,,,
1765D070,GNVA1,AL,31.0411,-85.8661,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD0535EA,GRAA1,AL,34.2853,-87.3989,USGS01,HG,TW,VB,PC,,,,,,,,,,,,,,,,,,,,
CD050926,GRXA1,AL,34.7169,-87.6225,UAHCRN,DY,DJ,US,UD,UP,UR,DH,TA,PP,,,,,,,,,,,,,,,
DF135418,GSHA1,AL,30.2794,-87.6867,USGS01,HM,,,,,,,,,,,,,,,,,,,,,,,
17DEA480,GURA1,AL,34.6819,-86.4483,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
CD09C376,GUXA1,AL,34.3333,-86.3158,UAHCRN,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
2442120C,GVDA1,AL,34.4211,-86.3933,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
2441D01C,GVOA1,AL,34.4264,-86.0225,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
CD04B852,GVXA1,AL,32.8369,-88.1375,UAHCRN,DY,DJ,DH,TA,TA,TA,PC,PC,PC,US,UD,UP,UR,XR,,,,,,,,,,
DE119550,GWDA1,AL,33.3261,-86.9497,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
17DF3318,HBPA1,AL,32.9772,-85.7397,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
2449E120,HENA1,AL,34.6272,-85.7522,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
17DF4588,HFLA1,AL,33.6228,-85.5222,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
24493748,HGSA1,AL,34.3933,-87.8864,TENNVA,PC,,,,,,,,,,,,,,,,,,,,,,,
CD0643F0,HHXA1,AL,31.9156,-86.3114,UAHCRN,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
17709324,HILA1,AL,33.0653,-85.8781,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
16503390,HLEA1,AL,33.2844,-86.8825,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE11A0CA,HMTA1,AL,34.1061,-87.9894,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE24276E,HOKA1,AL,34.04,-85.8667,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
17B4C206,HOVA1,AL,33.3692,-86.7842,USGS01,HG,TW,WC,WO,VB,,,,,,,,,,,,,,,,,,,
