OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,RFC,HUC,CWA,FCST_GP,CH5_ID,TYPE,DESCRIPTION,ATTRIBUTE,NUMBER_ZONE,ZONE_1_MIN_,ZONE_2_MIN_,ZONE_3_MIN_,ZONE_4_MIN_,ZONE_5_MIN_,ZONE_6_MIN_,ZONE_1_SHEF,ZONE_2_SHEF,ZONE_3_SHEF,ZONE_4_SHEF,ZONE_5_SHEF,ZONE_6_SHEF
"0","200",CWWA3,-113.6099288246,-112.8686995007,33.7667502357,34.2291748525,CBRFC,"15070104",fgz,hasscent,CWWA3,d,CENTENNIAL WASH @ WENDEN,,"3","0","670","792","0","0","0",CWWA3HLH,CWWA3HMH,CWWA3HUH,,,
"0","203",DADU1,-110.6582425790,-110.4313022097,40.2647331820,40.5808150886,CBRFC,"14060003",slc,duchpr,DADU1,d,DUCHESNE - DUCHESNE- NR- KNIGHT DIV- ABV,,"1","0","0","0","0","0","0",DADU1RLF,,,,,
"0","205",DAVA3,-110.7705125610,-110.6050016263,31.8036648722,31.9939378754,CBRFC,"15050302",twc,santacrz,DAVA3,d,DAVIDSON CANYON,,"2","0","1341","0","0","0","0",DAVA3HLH,DAVA3HUH,,,,
"0","206",DBDC2,-109.2656764649,-108.2181450882,37.5554151662,38.4670207766,CBRFC,"14030002",gjt,dol,DBDC2,d,DOLORES - BEDROCK- NR,,"3","0","2133","2743","0","0","0",DBDC2LLF,DBDC2LMF,DBDC2LUF,,,
"0","208",DBVA3,-111.8004376750,-111.4397509822,34.7259606478,34.9294535332,CBRFC,"15060202",fgz,verde,DBVA3,d,DRY BEAVER CK - RIMROCK- NR,,"3","0","1676","2133","0","0","0",DBVA3HLH,DBVA3HMH,DBVA3HUH,,,
"0","210",DCKC2,-107.9698934696,-107.7421955203,37.9869810668,38.1900907862,CBRFC,"14020006",gjt,gun,DCKC2,f,DALLAS CK - RIDGWAY- NR,,"3","0","2895","3352","0","0","0",DCKC2HLF,DCKC2HMF,DCKC2HUF,,,
"0","211",DCKN2,-115.2881840178,-115.0225751875,36.0132138570,36.1004910622,CBRFC,"15010015",vef,mudlv,DCKN2,d,DUCK CK - BROADBENT AVE,,"2","0","614","0","0","0","0",DCKN2HLH,DCKN2HUH,,,,
"0","212",DCRU1,-111.5935462104,-111.1740511980,40.2825052698,40.6132008751,CBRFC,"16020203",slc,provo,DCRU1,d,PROVO - DEER CK RES,,"3","0","2133","2590","0","0","0",DCRU1LLF,DCRU1LMF,DCRU1LUF,,,
"0","213",DDHU1,-111.5958235491,-110.1249408112,37.9289895229,39.0141089171,CBRFC,"14070004",slc,sanrafdd,DDHU1,d,DIRTY DEVIL - POISON SPGS- ABV- HANKSVILLE- NR,,"3","0","1524","2133","0","0","0",DDHU1LLF,DDHU1LMF,DDHU1LUF,,,
"0","214",DEKA3,-110.5743520799,-110.2095785290,34.2831847196,34.6767114945,CBRFC,,fgz,litcol,DEKA3,,,,"1","0","0","0","0","0","0",DEKA3XLH,,,,,
"0","216",DELC2,-108.1525425897,-107.6124289165,38.5010057276,39.0646610863,CBRFC,"14020005",gjt,gun,DELC2,f,GUNNISON - DELTA,,"3","0","1981","2438","0","0","0",DELC2LLF,DELC2LMF,DELC2LUF,,,
"0","217",DELU1,-111.7175416596,-111.6388988617,40.7636314234,40.8619270178,CBRFC,"16020204",slc,sixcks,DELU1,d,DELL FK - LITTLE DELL RES,,"2","0","2133","0","0","0","0",DELU1HLF,DELU1HUF,,,,
"0","218",DERN2,-115.7060953911,-114.9077287934,36.1845593312,36.7635062783,CBRFC,,vef,mudlv,DERN2,,,,"0","0","0","0","0","0","0",,,,,,
"0","219",DGOC2,-108.0425076899,-107.8180620964,37.2294221747,37.4129757357,CBRFC,"14080104",gjt,sanjuan,DGOC2,d,ANIMAS - DURANGO PUMP PLANT- BLO,,"2","0","2895","0","0","0","0",DGOC2LLF,DGOC2LUF,,,,
"0","220",DINA3,-110.9784975143,-110.1156686986,35.7450986430,36.5211210201,CBRFC,"15020017",fgz,litcol,DINA3,d,DINNEBITO WASH - SAND SPRINGS- NR- ORAISI- NR,,"3","0","1828","2133","0","0","0",DINA3HLH,DINA3HMH,DINA3HUH,,,
"0","221",DIRC2,-106.1860316247,-105.9013911307,39.5169151442,39.6499779804,CBRFC,"14010002",gjt,colkrem,DIRC2,d,BLUE - DILLON RES,,"3","0","3048","3505","0","0","0",DIRC2LLF,DIRC2LMF,DIRC2LUF,,,
"0","222",DLAC2,-108.1981748154,-107.6200112224,38.1928746057,38.7469102969,CBRFC,"14020006",gjt,gun,DLAC2,d,UNCOMPAHGRE - DELTA,,"3","0","1981","2438","0","0","0",DLAC2LLF,DLAC2LMF,DLAC2LUF,,,
"0","223",DMDN2,-115.1059100901,-114.7973453911,36.3127195501,36.6156904754,CBRFC,,vef,mudlv,DMDN2,,,,"1","0","0","0","0","0","0",DMDN2YLH,,,,,
"0","224",DOLC2,-108.5017689082,-107.9842138279,37.4373769331,37.8572165342,CBRFC,"14030002",gjt,dol,DOLC2,d,DOLORES - DOLORES,,"3","0","2590","3200","0","0","0",DOLC2LLF,DOLC2LMF,DOLC2LUF,,,
"0","225",DOLU1,-109.2382685056,-108.5823943826,38.3032485696,38.8681759412,CBRFC,"14030004",gjt,dol,DOLU1,d,DOLORES - CISCO- NR,,"3","0","2133","2743","0","0","0",DOLU1LLF,DOLU1LMF,DOLU1LUF,,,
"0","226",DRGC2,-108.0375859335,-107.5165751832,37.2765821324,37.9619617908,CBRFC,"14080104",gjt,sanjuan,DRGC2,f,ANIMAS - DURANGO,,"3","0","2895","3352","0","0","0",DRGC2HLF,DRGC2HMF,DRGC2HUF,,,
"0","227",DRRC2,-108.0931610360,-107.8609266930,37.6142383607,37.8451398435,CBRFC,"14030002",gjt,dol,DRRC2,f,DOLORES - RICO- BLO,,"2","0","3352","0","0","0","0",DRRC2HLF,DRRC2HUF,,,,
"0","228",DRUU1,-110.1116145789,-109.8225750655,40.1395816870,40.2342078407,CBRFC,"14060003",slc,duchpr,DRUU1,d,DUCHESNE - UINTA R- ABV,,"1","0","0","0","0","0","0",DRUU1LLF,,,,,
"0","229",DURU1,-109.8778698023,-109.7776664542,40.1627477865,40.2401448557,CBRFC,"14060003",slc,duchpr,DURU1,f,DUCHESNE - RANDLETT- NR,,"1","0","0","0","0","0","0",DURU1RLF,,,,,
"0","230",DUUA3,-109.2270241860,-108.7605822747,32.4143527741,32.8889705604,CBRFC,"15040002",slc,upgila,DUUA3,f,GILA - DUNCAN,,"2","0","1299","0","0","0","0",DUUA3LLH,DUUA3LUH,,,,
"0","237",DYCU1,-111.7577339464,-111.6829804796,40.4766515880,40.5354029456,CBRFC,"16020201",slc,provo,DYCU1,d,DRY CREEK - NR ALPINE,,"2","0","2590","0","0","0","0",DYCU1HLF,DYCU1HUF,,,,
"0","238",EALC2,-106.5530428652,-106.2373717147,39.3804857843,39.7245508821,CBRFC,"14010003",gjt,colpal,EALC2,d,EAGLE - AVON,,"3","0","2895","3352","0","0","0",EALC2LLF,EALC2LMF,EALC2LUF,,,
"0","240",ECAU1,-111.6246429388,-111.5206078855,40.6581269999,40.7679899900,CBRFC,"16020102",slc,weber,ECAU1,f,EAST CANYON CK - JEREMY RANCH- NR,,"3","0","2133","2438","0","0","0",ECAU1LLF,ECAU1LMF,ECAU1LUF,,,
"0","242",ECBU1,-111.4836881052,-111.2535946791,40.8579136688,41.0184313394,CBRFC,"16020101",slc,weber,ECBU1,d,WEBER - ECHO RES- ECHO- AT,,"2","0","2133","0","0","0","0",ECBU1LLF,ECBU1LUF,,,,
"0","243",ECMA3,-109.8809569726,-109.3028722205,33.0275999674,33.5850019738,CBRFC,"15040005",slc,upgila,ECMA3,f,EAGLE CK - MORENCI- NR- PUMPING PLANT- ABV,,"3","0","1767","1889","0","0","0",ECMA3HLH,ECMA3HMH,ECMA3HUH,,,
"0","245",ECPU1,-111.5959014151,-111.4758649521,40.6194298575,40.8007156899,CBRFC,"16020102",slc,weber,ECPU1,f,EAST CANYON CK - PARK CITY- NR,,"3","0","2133","2438","0","0","0",ECPU1LLF,ECPU1LMF,ECPU1LUF,,,
"0","246",ECRU1,-111.6657110726,-111.4794782448,40.7570079226,40.9656470636,CBRFC,"16020102",slc,weber,ECRU1,d,EAST CANYON CK - EAST CANYON RES- MORGAN- NR,,"2","0","2133","0","0","0","0",ECRU1LLF,ECRU1LUF,,,,
"0","247",EFFU1,-112.7027110647,-112.4698540574,37.3360809883,37.4970742031,CBRFC,"15010008",slc,virgin,EFFU1,d,EAST FORK VIRGIN - GLENDALE- NR,,"2","0","2133","0","0","0","0",EFFU1HLH,EFFU1HUH,,,,
"0","248",EGLC2,-107.3401487063,-106.4108020929,39.5995681153,40.1733223556,CBRFC,"14010001",gjt,colpal,EGLC2,f,COLORADO - DOTSERO- NR,,"3","2438","2895","3352","0","0","0",EGLC2LLF,EGLC2LMF,EGLC2LUF,,,
"0","251",EHRC2,-107.4098045958,-107.2923310113,40.5193884924,40.6786082758,CBRFC,"14050001",gjt,whyam,EHRC2,d,ELKHEAD RESERVOIR,,"1","0","0","0","0","0","0",EHRC2RLF,,,,,
"0","252",ELHC2,-107.3325430462,-107.0429773514,40.5212436532,40.8145823653,CBRFC,"14050001",gjt,whyam,ELHC2,d,ELKHEAD CK - LONG GULCH- ABV- HAYDEN- NR,,"3","0","2286","2590","0","0","0",ELHC2HLF,ELHC2HMF,ELHC2HUF,,,
"0","254",ELLU1,-111.3048639260,-111.1823014208,39.5866464634,39.7266732029,CBRFC,"14060009",slc,sanrafdd,ELLU1,d,HUNTINGTON CK - ELECTRIC LAKE,,"1","0","0","0","0","0","0",ELLU1HLF,,,,,
"0","256",EMIU1,-111.8121040107,-111.6893564283,40.7450694381,40.8349691427,CBRFC,"16020204",slc,sixcks,EMIU1,f,EMIGRATION CK - SALT LAKE CITY- NR,,"2","0","2133","0","0","0","0",EMIU1HLF,EMIU1HUF,,,,
"0","257",ENMC2,-107.1343427194,-106.6355113938,40.5137123289,40.9072602732,CBRFC,"14050001",gjt,whyam,ENMC2,f,ELK - MILNER- NR,,"3","0","2591","3049","0","0","0",ENMC2HLF,ENMC2HMF,ENMC2HUF,,,
"0","259",ESCU1,-111.9010877747,-111.5434819239,37.6259431089,38.0814418076,CBRFC,"14070005",slc,sanrafdd,ESCU1,d,ESCALANTE - ESCALANTE- NR,,"3","0","2133","2590","0","0","0",ESCU1HLF,ESCU1HMF,ESCU1HUF,,,
"0","261",ESTU1,-112.9683045433,-112.5383312867,37.0603137540,37.4359746687,CBRFC,"15010008",slc,virgin,ESTU1,d,EAST FORK VIRGIN - SPRINGDALE- NR,,"3","0","1676","2133","0","0","0",ESTU1LLH,ESTU1LMH,ESTU1LUH,,,
"0","262",EVAW4,-110.9818798205,-110.6667955288,40.8509047490,41.2965677630,CBRFC,"16010101",slc,bear,EVAW4,f,BEAR - EVANSTON,,"2","0","2438","0","0","0","0",EVAW4LLF,EVAW4LUF,,,,
"0","263",EVDA3,-111.6504586210,-111.1367813218,34.1459055010,34.4569685777,CBRFC,"15060203",fgz,verde,EVDA3,d,EAST VERDE - CHILDS- NR,,"3","0","1524","1828","0","0","0",EVDA3HLH,EVDA3HMH,EVDA3HUH,,,
"0","265",EWFA3,-109.8266020247,-109.5624981530,33.7556648030,33.9210850916,CBRFC,"15060102",slc,salt,EWFA3,d,EF WHITE - FT APACHE- NR,,"2","0","2590","0","0","0","0",EWFA3HLH,EWFA3HUH,,,,
"0","267",FCFU1,-111.8743356239,-111.7749399215,40.9568073677,41.0228259348,CBRFC,"16020102",slc,saltlake,FCFU1,d,FARMINGTON CK - FARMINGTON- NR- DIV- ABV,,"3","0","2133","2590","0","0","0",FCFU1HLF,FCFU1HMF,FCFU1HUF,,,
"0","268",FCHW4,-110.6478602415,-110.4154223877,42.0096799798,42.4228996031,CBRFC,"14040101",slc,green,FCHW4,f,FONTENELLE CK - HERSCHLER- NR,,"2","0","2590","0","0","0","0",FCHW4HLF,FCHW4HUF,,,,
"0","270",FCNU1,-111.3603616873,-111.1895509359,39.6146817531,39.8587452114,CBRFC,"14060007",slc,duchpr,FCNU1,d,FISH CK - SCOFIELD- NR- RESERVOIR- ABV,,"2","0","2590","0","0","0","0",FCNU1HLF,FCNU1HUF,,,,
"0","274",FCSA3,-111.6360490355,-111.4331225089,34.3871839471,34.5374503150,CBRFC,"15060203",fgz,verde,FCSA3,d,FOSSIL CK NR STRAWBERRY,,"2","0","1676","0","0","0","0",FCSA3HLH,FCSA3HUH,,,,
"0","276",FISC2,-106.7867595974,-106.6530750495,40.4521528440,40.5531793113,CBRFC,"14050001",gjt,whyam,FISC2,d,FISH CK - UPPER STN- STEAMBOAT SPGS- NR,,"2","0","3048","0","0","0","0",FISC2HLF,FISC2HUF,,,,
"0","277",FPTC2,-106.6917615256,-106.4812130888,39.1559632720,39.4134809336,CBRFC,"14010004",gjt,colpal,FPTC2,d,FRYING PAN - THOMASVILLE- NR,,"3","0","3048","3505","0","0","0",FPTC2HLF,FPTC2HMF,FPTC2HUF,,,
"0","278",FPWU1,-113.6002367028,-112.7290166644,36.3449534946,37.0852633395,CBRFC,"15010009",slc,virgin,FPWU1,d,FORT PEARCE WASH - ST. GEORGE- NR,,"3","0","1371","1676","0","0","0",FPWU1HLH,FPWU1HMH,FPWU1HUH,,,
"0","279",FRAW4,-109.8043641862,-109.5807877322,43.0051995300,43.1671313076,CBRFC,"14040102",slc,green,FRAW4,f,PINE CK - FREMONT LK- ABV,,"2","0","3200","0","0","0","0",FRAW4HLF,FRAW4HUF,,,,
"0","280",FREU1,-111.8953849663,-111.4624151815,38.0496213747,38.7446919763,CBRFC,"14070003",slc,sanrafdd,FREU1,d,FREMONT - BICKNELL- NR,,"3","0","2590","3048","0","0","0",FREU1HLF,FREU1HMF,FREU1HUF,,,
"0","283",FRGC2,-106.0428475769,-105.6760929416,39.7858489449,40.1138276000,CBRFC,"14010001",gjt,colkrem,FRGC2,d,FRASER - GRANBY,,"3","0","2895","3352","0","0","0",FRGC2LLF,FRGC2LMF,FRGC2LUF,,,
"0","284",FRMN5,-108.2570316307,-106.9490071344,36.0552411476,37.0840469724,CBRFC,"14080105",gjt,sanjuan,FRMN5,f,SAN JUAN - FARMINGTON,,"3","0","1828","2133","0","0","0",FRMN5LLF,FRMN5LMF,FRMN5LUF,,,
"0","285",FRRU1,-111.4913098901,-111.2124747759,39.0553343615,39.2923497206,CBRFC,"14060009",slc,sanrafdd,FRRU1,d,FERRON CK - FERRON- NR,,"3","0","2590","3048","0","0","0",FRRU1HLF,FRRU1HMF,FRRU1HUF,,,
"0","286",FRWC2,-105.8015641051,-105.6906535597,39.7947643424,39.9054605521,CBRFC,"14010001",gjt,colkrem,FRWC2,f,FRASER - WINTER PARK,,"2","0","3352","0","0","0","0",FRWC2HLF,FRWC2HUF,,,,
"0","287",FWDN2,-115.3012093698,-115.1922793385,36.0261705352,36.1447498564,CBRFC,"15010015",vef,mudlv,FWDN2,d,FLAMINGO WASH - DECATUR BLVD,,"1","0","0","0","0","0","0",FWDN2HLH,,,,,
"0","288",FWNN2,-115.2119478805,-115.0600061043,36.0639063918,36.1481640450,CBRFC,"15010015",vef,mudlv,FWNN2,d,FLAMINGO WASH - NELLIS BLVD,,"2","0","583","0","0","0","0",FWNN2LLH,FWNN2LUH,,,,
"0","289",GATA3,-111.5292031620,-110.8821645889,32.8131669112,33.2435143108,CBRFC,"15050100",fgz,logila,GATA3,f,GILA - ATTAWAY RD,,"3","0","609","1036","0","0","0",GATA3LLH,GATA3LMH,GATA3LUH,,,
"0","290",GATU1,-111.8766118653,-111.0695904002,40.8501203334,41.2755676981,CBRFC,"16020102",slc,weber,GATU1,f,WEBER - GATEWAY,,"2","0","2133","0","0","0","0",GATU1LLF,GATU1LUF,,,,
"0","291",GBRW4,-110.4631746921,-110.0307609897,42.0127774255,42.2371463517,CBRFC,"14040101",slc,green,GBRW4,d,GREEN - FONTENELLE RES- FONTENELLE NR,,"1","0","0","0","0","0","0",GBRW4RLF,,,,,
"0","294",GBYC2,-105.9959872104,-105.6265761075,40.0138364316,40.2863525892,CBRFC,"14010001",gjt,colkrem,GBYC2,d,COLORADO - LAKE GRANBY- GRANBY- NR,,"3","0","2895","3352","0","0","0",GBYC2LLF,GBYC2LMF,GBYC2LUF,,,
"0","295",GCFA3,-109.3351678576,-108.9464337842,32.6273315344,33.0985679192,CBRFC,"15040002",slc,upgila,GCFA3,d,GILA - CLIFTON- NR,,"3","0","1219","1432","0","0","0",GCFA3LLH,GCFA3LMH,GCFA3LUH,,,
"0","296",GCOC2,-107.3666987649,-106.9746513754,39.4917821163,39.7481419659,CBRFC,"14010005",gjt,colpal,GCOC2,f,COLORADO - GLENWOOD SPRINGS- BLO,,"3","1766","2438","2895","0","0","0",GCOC2LLF,GCOC2LMF,GCOC2LUF,,,
"0","297",GDCN5,-108.4168133181,-107.7822339728,33.2036865605,33.7482598016,CBRFC,"15040001",slc,upgila,GDCN5,d,GILA - DIAMOND CK- BLO,,"2","0","2286","0","0","0","0",GDCN5HLH,GDCN5HUH,,,,
"0","302",GDTA3,-114.0516736995,-112.8845749400,32.8099596994,33.4806378193,CBRFC,"15070201",fgz,logila,GDTA3,f,GILA - DATELAND,,"1","0","0","0","0","0","0",GDTA3RLH,,,,,
"0","305",GDVW4,-109.0694300773,-107.0698087275,41.4833958434,42.4000591621,CBRFC,,slc,grtdiv,GDVW4,,,,"1","0","0","0","0","0","0",GDVW4XLF,,,,,
"0","307",GEPC2,-107.6772298415,-107.6130096431,38.4931222170,38.5367870020,CBRFC,"14020002",gjt,gun,GEPC2,d,GUNNISON - GUNNISON TUN- BLO,,"1","0","0","0","0","0","0",GEPC2RLF,,,,,
"0","308",GGDA3,-112.9510001108,-112.3206082363,33.1567189636,33.6064745404,CBRFC,"15070104",fgz,logila,GGDA3,d,GILA - GILLESPIE DAM- BLO,,"2","0","304","0","0","0","0",GGDA3LLH,GGDA3LUH,,,,
"0","309",GIDA3,-114.4449510701,-112.5462057370,31.9852257793,33.3505378264,CBRFC,"15070201",fgz,logila,GIDA3,f,GILA - DOME- NR,,"1","0","0","0","0","0","0",GIDA3RLH,,,,,
"0","311",GILN5,-108.6787859668,-107.8398968296,32.9165119468,33.5794242169,CBRFC,"15040001",slc,upgila,GILN5,f,GILA - GILA- NR,,"3","0","2133","2438","0","0","0",GILN5LLH,GILN5LMH,GILN5LUH,,,
"0","312",GJNC2,-108.7771928538,-108.0053209933,38.3145118181,39.0589007968,CBRFC,"14020005",gjt,gun,GJNC2,f,GUNNISON - GRAND JUNCTION- NR,,"3","0","1981","2438","0","0","0",GJNC2LLF,GJNC2LMF,GJNC2LUF,,,
"0","315",GLCA3,-110.3200733864,-109.2859516830,32.4920528465,33.3347272356,CBRFC,"15040005",slc,upgila,GLCA3,f,GILA - CALVA,,"3","0","1066","1676","0","0","0",GLCA3LLH,GLCA3LMH,GLCA3LUH,,,
"0","318",GLDA3,-111.9150697234,-109.7570462591,36.4982785138,38.1991094506,CBRFC,"14070006",fgz,powell,GLDA3,d,COLORADO - LAKE POWELL- GLEN CYN DAM- AT,,"3","0","2133","2590","0","0","0",GLDA3LLF,GLDA3LMF,GLDA3LUF,,,
"0","323",GLHA3,-109.6348938779,-109.2196966372,32.8587195665,33.1093712584,CBRFC,"15040005",slc,upgila,GLHA3,f,GILA - SOLOMON- NR- HEAD OF SAFFORD VLY,,"2","0","1219","0","0","0","0",GLHA3LLH,GLHA3LUH,,,,
"0","324",GLKA3,-111.0723087321,-110.3170324060,32.8292299350,33.3683093793,CBRFC,"15050100",fgz,logila,GLKA3,f,GILA - KELVIN,,"3","0","914","1219","0","0","0",GLKA3LLH,GLKA3LMH,GLKA3LUH,,,
"0","326",GMRC2,-106.3903398704,-106.0265513472,39.6020574089,39.9266262697,CBRFC,"14010002",gjt,colkrem,GMRC2,d,BLUE - GREEN MTN RES,,"3","0","2895","3352","0","0","0",GMRC2LLF,GMRC2LMF,GMRC2LUF,,,
"0","327",GOWN2,-115.2517131688,-115.1479218048,36.2171545274,36.2629492947,CBRFC,"15010015",vef,mudlv,GOWN2,d,GOWAN DETENTION BASIN OUTLET - N LAS VEGAS- NR,,"1","0","0","0","0","0","0",GOWN2HLH,,,,,
"0","329",GPSC2,-107.0371618362,-106.4952713647,39.4176845491,39.8344669698,CBRFC,"14010003",gjt,colpal,GPSC2,f,EAGLE - GYPSUM- BLO,,"3","2438","2895","3352","0","0","0",GPSC2LLF,GPSC2LMF,GPSC2LUF,,,
"0","330",GRBA3,-110.9056472830,-110.7508352906,32.4767094554,32.6082848585,CBRFC,"15050301",twc,santacrz,GRBA3,d,CANADA DEL ORO - GOLDER ROAD BRIDGE,,"2","0","1219","0","0","0","0",GRBA3LLH,GRBA3LUH,,,,
"0","331",GRCA3,-112.5654136916,-112.4144609567,34.4789130902,34.5737658606,CBRFC,"15060202",fgz,verde,GRCA3,f,GRANITE CK - PRESCOTT- NR,,"2","0","1828","0","0","0","0",GRCA3HLH,GRCA3HUH,,,,
"0","332",GRDA3,-111.6939620710,-111.5137733811,33.4714849849,33.6447211564,CBRFC,"15060106",slc,salt,GRDA3,d,SALT - GRANITE REEF DAM,,"2","0","548","0","0","0","0",GRDA3LLH,GRDA3LUH,,,,
"0","333",GRGA3,-112.3904494599,-111.6808436442,33.1242499580,33.5759273827,CBRFC,"15070101",fgz,logila,GRGA3,d,GILA - ESTRELLA PARKWAY- GOODYEAR NR,,"2","0","330","0","0","0","0",GRGA3LLH,GRGA3LUH,,,,
"0","334",GRMA3,-112.0098674892,-110.9013666041,32.5754923749,33.1933151208,CBRFC,"15050100",fgz,logila,GRMA3,f,GILA - MARICOPA- NR,,"3","0","426","1031","0","0","0",GRMA3LLH,GRMA3LMH,GRMA3LUH,,,
"0","336",GRNU1,-110.1814524775,-109.1120186144,40.7391665807,41.5845733000,CBRFC,"14040106",slc,green,GRNU1,d,GREEN - FLAMING GORGE RES- FLAMING GORGE DAM- AT,,"3","2286","2590","3048","0","0","0",GRNU1LLF,GRNU1LMF,GRNU1LUF,,,
"0","353",GRRW4,-110.5044362584,-108.1993084085,41.0513956033,42.7101084000,CBRFC,"14040106",slc,green,GRRW4,f,GREEN - GREEN RIVER- WY- NR,,"3","0","2286","2590","0","0","0",GRRW4LLF,GRRW4LMF,GRRW4LUF,,,
"0","357",GRVC2,-106.3946039967,-106.1759259912,39.5301891013,39.7058454777,CBRFC,"14010003",gjt,colpal,GRVC2,d,GORE CK - VAIL- RED SANDSTONE CK- ABV,,"3","0","2895","3352","0","0","0",GRVC2HLF,GRVC2HMF,GRVC2HUF,,,
"0","358",GRVU1,-110.7455463748,-108.9054132999,38.9850059422,40.8278058018,CBRFC,"14060008",slc,green,GRVU1,f,GREEN - GREEN RIVER- UT,,"3","0","2133","2590","0","0","0",GRVU1LLF,GRVU1LMF,GRVU1LUF,,,
"0","359",GSFN5,-109.1045440166,-108.3842451479,33.2311829216,34.0786590884,CBRFC,"15040004",slc,upgila,GSFN5,f,SAN FRANCISCO - GLENWOOD- NR,,"3","0","2133","2590","0","0","0",GSFN5LLH,GSFN5LMH,GSFN5LUH,,,
"0","360",GSFU1,-115.0099385584,-111.6774697383,37.4510853604,41.9129055520,CBRFC,,slc,westdes,GSFU1,,,,"1","0","0","0","0","0","0",GSFU1YLF,,,,,
"0","369",GSLU1,-113.3207044620,-111.7391404132,39.8807630804,42.4718745730,CBRFC,"16020310",slc,saltlake,GSLU1,d,GREAT SALT LAKE - GREAT SALT LAKE NR SALINE,,"1","0","0","0","0","0","0",GSLU1XLF,,,,,
"0","374",GSNU1,-112.0896053829,-111.7082820612,39.5830369531,39.9522595210,CBRFC,,slc,provo,GSNU1,,,,"1","0","0","0","0","0","0",GSNU1XLF,,,,,
"0","377",GUSC2,-107.0942544651,-106.7387082941,38.5410069513,38.6721507452,CBRFC,"14020002",gjt,gun,GUSC2,f,GUNNISON - GUNNISON- NR,,"2","0","2895","0","0","0","0",GUSC2LLF,GUSC2LUF,,,,
"0","379",GUUU1,-113.8510183010,-113.6067515255,37.2223155899,37.3644340109,CBRFC,"15010008",slc,virgin,GUUU1,d,GUNLOCK RESERVOIR,,"1","0","0","0","0","0","0",GUUU1RLH,,,,,
"0","380",GVRN5,-108.9660663496,-108.4774021156,32.5667099118,32.9901326411,CBRFC,"15040002",slc,upgila,GVRN5,f,GILA - VIRDEN- NR- BLUE CK- BLO,,"2","0","1524","0","0","0","0",GVRN5LLH,GVRN5LUH,,,,
"0","381",GWSC2,-107.4651890559,-106.6453092081,38.9777858711,39.5635486336,CBRFC,"14010004",gjt,colpal,GWSC2,f,ROARING FORK - GLENWOOD SPRINGS,,"3","2438","2895","3352","0","0","0",GWSC2LLF,GWSC2LMF,GWSC2LUF,,,
"0","382",HAMA3,-112.8183186811,-112.5256033285,33.8803100929,34.0240966046,CBRFC,"15070103",fgz,hasscent,HAMA3,f,HASSAYAMPA - MORRISTOWN- NR,,"2","0","822","0","0","0","0",HAMA3LLH,HAMA3LUH,,,,
"0","384",HATU1,-112.8672225986,-112.3484651780,37.4076840150,37.7135580293,CBRFC,"16030001",slc,sevier,HATU1,f,SEVIER - HATCH,,"3","0","2590","3048","0","0","0",HATU1HLH,HATU1HMH,HATU1HUH,,,
"0","386",HBCU1,-111.6378109424,-111.2942976036,40.0887070834,40.3004264479,CBRFC,"16020202",slc,provo,HBCU1,d,HOBBLE CK - SPRINGVILLE- 700 EAST,,"3","0","2133","2590","0","0","0",HBCU1HLF,HBCU1HMF,HBCU1HUF,,,
"0","387",HFMW4,-110.4308163013,-109.6596476234,40.7840986777,41.1785576649,CBRFC,"14040106",slc,green,HFMW4,f,HENRYS FORK - MANILA- NR,,"3","2286","2590","3048","0","0","0",HFMW4HLF,HFMW4HMF,HFMW4HUF,,,
"0","388",HLZU1,-111.9539778652,-111.7626787234,41.5510083686,41.6277175232,CBRFC,"16010203",slc,bear,HLZU1,d,LITTLE BEAR - HYRUM RESERVOIR,,"1","0","0","0","0","0","0",HLZU1RLF,,,,,
