OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,RFC,HUC,CWA,FCST_GP,CH5_ID,TYPE,DESCRIPTION,ATTRIBUTE,NUMBER_ZONE,ZONE_1_MIN_,ZONE_2_MIN_,ZONE_3_MIN_,ZONE_4_MIN_,ZONE_5_MIN_,ZONE_6_MIN_,ZONE_1_SHEF,ZONE_2_SHEF,ZONE_3_SHEF,ZONE_4_SHEF,ZONE_5_SHEF,ZONE_6_SHEF
"0","724",SPPA3,-110.5150541236,-109.9177357225,30.9690016890,31.4266789117,CBRFC,"15050202",twc,sanpedro,SPPA3,f,SAN PEDRO - PALOMINAS,,"3","0","1402","1524","0","0","0",SPPA3HLH,SPPA3HMH,SPPA3HUH,,,
"0","726",SPRA3,-110.7145451553,-110.0636280341,32.1121708208,32.5930845326,CBRFC,"15050203",twc,sanpedro,SPRA3,f,SAN PEDRO - REDINGTON,,"3","0","1127","1371","0","0","0",SPRA3LLH,SPRA3LMH,SPRA3LUH,,,
"0","727",SPRI1,-111.7262882488,-111.4519282562,42.5650596286,42.8561540581,CBRFC,"16010201",slc,bear,SPRI1,d,SODA POINT RESERVOIR,,"2","0","1828","0","0","0","0",SPRI1LLF,SPRI1LUF,,,,
"0","729",SPTA3,-110.3130489270,-109.8782859311,31.5378516633,31.8521913855,CBRFC,"15050202",twc,sanpedro,SPTA3,f,SAN PEDRO - TOMBSTONE- NR,,"2","0","1371","0","0","0","0",SPTA3LLH,SPTA3LUH,,,,
"0","732",SRFU1,-111.2707375827,-110.2986654804,38.8198276521,39.4754378240,CBRFC,"14060009",slc,sanrafdd,SRFU1,d,SAN RAFAEL - GREEN RIVER- NR,,"3","0","2133","2590","0","0","0",SRFU1LLF,SRFU1LMF,SRFU1LUF,,,
"0","733",SRKU1,-112.4013543863,-111.7124213286,37.4043783077,38.2740194960,CBRFC,"16030002",slc,sevier,SRKU1,f,EF SEVIER - KINGSTON- NR,,"3","0","2590","3048","0","0","0",SRKU1LLH,SRKU1LMH,SRKU1LUH,,,
"0","737",SRSU1,-113.8795076512,-113.5019659547,37.0627371012,37.3614067097,CBRFC,"15010008",slc,virgin,SRSU1,f,SANTA CLARA - ST. GEORGE,,"3","0","1219","1676","0","0","0",SRSU1LLH,SRSU1LMH,SRSU1LUH,,,
"0","739",SRYU1,-112.0919738798,-111.2965370389,38.6798134667,39.7870902016,CBRFC,"16030003",slc,sevier,SRYU1,d,SEVIER - GUNNISON- NR,,"3","0","2133","2590","0","0","0",SRYU1LLH,SRYU1LMH,SRYU1LUH,,,
"0","741",SSFA3,-110.0906204397,-109.6792749126,34.1329109164,34.4259611085,CBRFC,"15020005",fgz,litcol,SSFA3,d,SILVER CK - SNOWFLAKE- ABV,,"3","0","1828","2133","0","0","0",SSFA3HLH,SSFA3HMH,SSFA3HUH,,,
"0","744",SSPA3,-112.6244273616,-112.1662622466,32.0442519671,32.5538620830,CBRFC,"15080101",gjt,whvam,SSPA3,d,SAN SIMON WASH - PISINIMO- NR,,"3","0","640","731","0","0","0",SSPA3HLH,SSPA3HMH,SSPA3HUH,,,
"0","745",SSSA3,-109.7856771966,-108.9019532457,31.5042178153,32.8234064799,CBRFC,"15040006",slc,upgila,SSSA3,d,SAN SIMON - SOLOMON- NR,,"3","0","1219","1828","0","0","0",SSSA3HLH,SSSA3HMH,SSSA3HUH,,,
"0","746",SSWU1,-112.1817003085,-111.7315394292,40.3551099962,40.5883471924,CBRFC,"16020204",slc,saltlake,SSWU1,f,JORDAN - 90TH SOUTH 8TH WEST,,"3","0","1524","2133","0","0","0",SSWU1LLF,SSWU1LMF,SSWU1LUF,,,
"0","747",STAU1,-111.2009886916,-110.4179837788,39.8687622828,40.4110281533,CBRFC,"14060004",slc,duchpr,STAU1,d,STRAWBERRY - STARVATION RES- DUCHESNE- NR,,"3","0","2133","2590","0","0","0",STAU1LLF,STAU1LMF,STAU1LUF,,,
"0","749",STBA3,-111.2166446438,-110.5763392822,31.2310307275,31.7099995692,CBRFC,"15050301",twc,santacrz,STBA3,f,SANTA CRUZ - TUBAC,,"3","0","1219","1524","0","0","0",STBA3LLH,STBA3LMH,STBA3LUH,,,
"0","752",STCU1,-113.4932288191,-113.3875186052,37.3260739313,37.4048308218,CBRFC,"15010008",slc,virgin,STCU1,d,SANTA CLARA - PINE VALLEY- NR,,"3","0","2438","2743","0","0","0",STCU1HLH,STCU1HMH,STCU1HUH,,,
"0","753",STDI1,-111.2827097563,-110.9453295815,42.0037915157,42.4917549901,CBRFC,"16010201",slc,bear,STDI1,d,BEAR - MONTPELIER- NR- STEWART DAM- BLO,,"2","0","2133","0","0","0","0",STDI1LLF,STDI1LUF,,,,
"0","754",STIA3,-112.7076202506,-112.3225046491,32.6985249506,32.9326341041,CBRFC,"15070101",fgz,logila,STIA3,d,SAND TANK - I8,,"2","0","600","0","0","0","0",STIA3HLH,STIA3HUH,,,,
"0","755",STIU1,-111.3134275147,-110.9848208616,40.0360296884,40.4185544727,CBRFC,"14060004",slc,duchpr,STIU1,d,STRAWBERRY - SOLIDER SPRINGS-NR - STRAWBERRY RES,,"2","0","2590","0","0","0","0",STIU1HLF,STIU1HUF,,,,
"0","757",STMC2,-107.1155846244,-106.5896630723,40.1016138693,40.5363031754,CBRFC,"14050001",gjt,whyam,STMC2,f,YAMPA - STEAMBOAT SPRINGS,,"3","0","2590","3048","0","0","0",STMC2LLF,STMC2LMF,STMC2LUF,,,
"0","759",SUPA3,-113.0153285069,-111.7672619682,35.1825572289,36.2500967738,CBRFC,"15010004",fgz,billpar,SUPA3,d,HAVASU CK - SUPAI,,"3","0","1828","2133","0","0","0",SUPA3HLH,SUPA3HMH,SUPA3HUH,,,
"0","767",SYCA3,-111.5745313592,-111.3716511767,33.6658811851,34.0065209069,CBRFC,"15060203",fgz,verde,SYCA3,d,SYCAMORE CK - FT MCDOWELL- NR,,"2","0","1219","0","0","0","0",SYCA3HLH,SYCA3HUH,,,,
"0","768",SZZU1,-111.7662765327,-111.5673384545,39.6552230575,39.8522657934,CBRFC,"16020201",slc,provo,SZZU1,d,SALT CK - NEPHI POWERPLANT DIV- BLO,,"3","0","2135","2593","0","0","0",SZZU1HLF,SZZU1HMF,SZZU1HUF,,,
"0","769",TADU1,-111.0314927168,-110.5965317037,40.2767736660,40.7289680814,CBRFC,"14060003",slc,duchpr,TADU1,f,DUCHESNE - TABIONA- NR,,"3","0","2590","3048","0","0","0",TADU1LLF,TADU1LMF,TADU1LUF,,,
"0","770",TATA3,-112.4582825711,-111.3884980678,31.9550636710,32.7493366086,CBRFC,"15050306",twc,santacrz,TATA3,d,TAT MOMOLIKOT DAM,,"3","0","609","762","0","0","0",TATA3HLH,TATA3HMH,TATA3HUH,,,
"0","772",TCFC2,-106.2574639594,-106.1023759205,39.3681130491,39.6060535704,CBRFC,"14010002",gjt,colkrem,TCFC2,d,TENMILE CK - FRISCO- N TENMILE CK- BLO,,"2","0","3505","0","0","0","0",TCFC2HLF,TCFC2HUF,,,,
"0","773",TGWA3,-113.3470383081,-113.1090059839,33.7169098818,33.8756295365,CBRFC,"15070104",fgz,hasscent,TGWA3,d,TIGER WASH,,"2","0","731","0","0","0","0",TGWA3HLH,TGWA3HUH,,,,
"0","775",THOI1,-111.1038913927,-110.8591896690,42.2822687323,42.5433142656,CBRFC,"16010102",slc,bear,THOI1,d,THOMAS FORK - WYOMING-IDAHO STATE LINE- NR,,"2","0","2286","0","0","0","0",THOI1HLF,THOI1HUF,,,,
"0","776",TKYA3,-110.2844782827,-109.2615730887,31.8134366531,32.7435279952,CBRFC,,gjt,whvam,TKYA3,,,,"1","0","0","0","0","0","0",TKYA3XLH,,,,,
"0","779",TMCC2,-106.4788527459,-106.2370305741,38.2875917391,38.6057789867,CBRFC,"14020003",pub,gun,TMCC2,f,TOMICHI CK - SARGENTS,,"3","0","2895","3352","0","0","0",TMCC2HLF,TMCC2HMF,TMCC2HUF,,,
"0","781",TNRA3,-111.5007861275,-110.8218813615,33.9255600409,34.4057697768,CBRFC,"15060105",slc,salt,TNRA3,d,TONTO CK - ROOSEVELT- NR- GUN CK- ABV,,"3","0","1371","1676","0","0","0",TNRA3HLH,TNRA3HMH,TNRA3HUH,,,
"0","785",TOMC2,-106.9432635605,-106.3634990000,38.2501021769,38.7001771607,CBRFC,"14020003",gjt,gun,TOMC2,d,TOMICHI CK - GUNNISON,,"3","0","2895","3352","0","0","0",TOMC2LLF,TOMC2LMF,TOMC2LUF,,,
"0","787",TPIC2,-106.6362548192,-106.3206117646,38.6776950978,38.9281877758,CBRFC,"14020001",gjt,gun,TPIC2,d,TAYLOR - TAYLOR PARK RES,,"2","0","3352","0","0","0","0",TPIC2LLF,TPIC2LUF,,,,
"0","788",TQRA3,-110.6831702403,-110.5153491484,32.2000082555,32.3164341425,CBRFC,"15050302",twc,santacrz,TQRA3,d,TANQUE VERDE GUEST RANCH,,"2","0","1371","0","0","0","0",TQRA3HLH,TQRA3HUH,,,,
"0","789",TRAC2,-106.8002778530,-106.4487186813,38.8562173639,39.0562473765,CBRFC,"14020001",gjt,gun,TRAC2,f,TAYLOR - TAYLOR PARK,,"2","0","3352","0","0","0","0",TRAC2HLF,TRAC2HUF,,,,
"0","794",TSCA3,-111.2042026292,-110.6531081838,31.7758900410,32.2490222149,CBRFC,"15050301",twc,santacrz,TSCA3,f,SANTA CRUZ - TUCSON,,"3","0","914","1219","0","0","0",TSCA3LLH,TSCA3LMH,TSCA3LUH,,,
"0","795",TVCA3,-110.8407478824,-110.6193061215,32.1642695733,32.4155727165,CBRFC,"15050302",twc,santacrz,TVCA3,d,TANQUE VERDE - TUCSON,,"2","0","914","0","0","0","0",TVCA3LLH,TVCA3LUH,,,,
"0","796",UCRC2,-107.7970704275,-107.5687006188,37.8923363337,38.1910296325,CBRFC,"14020006",gjt,gun,UCRC2,d,UNCOMPAHGRE - RIDGWAY- NR,,"3","0","2895","3352","0","0","0",UCRC2HLF,UCRC2HMF,UCRC2HUF,,,
"0","797",UERU1,-113.9672962552,-113.8578672569,37.4664117822,37.5717423811,CBRFC,"16030006",slc,sevier,UERU1,d,UPPER ENTERPRISE RESERVOIR,,"2","0","1828","0","0","0","0",UERU1HLH,UERU1HUH,,,,
"0","798",UPBA3,-110.6526474322,-110.3912845753,31.4556836699,31.7609077205,CBRFC,"15050202",twc,sanpedro,UPBA3,d,UPPER BABOCOMARI - FORT HUACHUCA- NR,,"2","0","1524","0","0","0","0",UPBA3HLH,UPBA3HUH,,,,
"0","800",URRU1,-110.3218525392,-109.6988278512,40.2068257420,40.7161941211,CBRFC,"14060003",slc,duchpr,URRU1,f,UINTA - RANDLETT,,"3","0","2133","2590","0","0","0",URRU1LLF,URRU1LMF,URRU1LUF,,,
"0","801",USTU1,-110.8418610846,-110.6140571460,40.5524809601,40.7528302416,CBRFC,"14060003",slc,duchpr,USTU1,d,ROCK CK - UPPER STILLWATER RES,,"2","0","3200","0","0","0","0",USTU1HLF,USTU1HUF,,,,
"0","802",UTLU1,-112.1219647013,-111.5253830075,39.8464165722,40.5290003748,CBRFC,"16020201",slc,provo,UTLU1,d,JORDAN - UTAH LAKE- PROVO- NR,,"3","0","2133","2590","0","0","0",UTLU1LLF,UTLU1LMF,UTLU1LUF,,,
"0","806",VAMA3,-112.3584217890,-111.5718642974,31.5427946793,32.1409806509,CBRFC,"15080101",gjt,whvam,VAMA3,d,VAMORI WASH @ KOM VO,,"3","0","731","883","0","0","0",VAMA3LLH,VAMA3LMH,VAMA3LUH,,,
"0","808",VCRC2,-107.6255426724,-107.2691909994,37.3547826125,37.7085094915,CBRFC,"14080101",gjt,sanjuan,VCRC2,d,LOS PINOS - VALLECITO RES- BAYFIELD- NR,,"3","0","2895","3352","0","0","0",VCRC2HLF,VCRC2HMF,VCRC2HUF,,,
"0","809",VCVA3,-112.1743812390,-111.4700280138,34.4465249165,35.0103005854,CBRFC,"15060203",fgz,verde,VCVA3,d,VERDE - CAMP VERDE- NR,,"3","0","1219","1676","0","0","0",VCVA3LLH,VCVA3LMH,VCVA3LUH,,,
"0","815",VDCA3,-112.5598766314,-111.6779100193,34.7498494800,35.3772214282,CBRFC,"15060202",fgz,verde,VDCA3,d,VERDE - CLARKDALE,,"3","0","1676","2133","0","0","0",VDCA3LLH,VDCA3LMH,VDCA3LUH,,,
"0","816",VDPA3,-112.5862673300,-112.1582801759,34.5026647934,34.9790037964,CBRFC,"15060202",fgz,verde,VDPA3,d,VERDE - PAULDEN- NR,,"2","0","1524","0","0","0","0",VDPA3LLH,VDPA3LUH,,,,
"0","818",VDSA3,-111.8760747930,-111.5159605339,33.5406311180,33.9389887981,CBRFC,"15060203",fgz,verde,VDSA3,d,VERDE - SCOTTSDALE- NR,,"3","0","548","792","0","0","0",VDSA3LLH,VDSA3LMH,VDSA3LUH,,,
"0","819",VDTA3,-111.9059058031,-111.4543304225,34.0396196391,34.5154914253,CBRFC,"15060203",fgz,verde,VDTA3,f,VERDE - BLO TANGLE CK- ABV HORSEHOE DAM,,"3","0","1219","1676","0","0","0",VDTA3LLH,VDTA3LMH,VDTA3LUH,,,
"0","820",VEGC2,-107.8156753941,-107.6851672994,39.0839674179,39.2405183477,CBRFC,"14010005",gjt,colpal,VEGC2,d,PLATEAU CK - VEGA RES- COLLBRAN- NR,,"2","0","3048","0","0","0","0",VEGC2HLF,VEGC2HUF,,,,
"0","821",VIRU1,-113.2203556674,-112.8412174404,37.0244056392,37.4095598405,CBRFC,"15010008",slc,virgin,VIRU1,f,VIRGIN - VIRGIN,,"3","0","1676","2133","0","0","0",VIRU1LLH,VIRU1LMH,VIRU1LUH,,,
"0","824",VIVW4,-110.8030403534,-110.5687214771,41.9667874812,42.2051377199,CBRFC,"14040107",slc,green,VIVW4,d,HAMS FORK - VIVA NAUGHTON RES,,"2","0","2590","0","0","0","0",VIVW4LLF,VIVW4LUF,,,,
"0","825",VLMN2,-114.4731340818,-114.0589292003,36.5096206415,37.3551088630,CBRFC,"15010010",slc,virgin,VLMN2,d,VIRGIN - LAKE MEAD- ABV- OVERTON- NR,,"3","0","762","1066","0","0","0",VLMN2LLH,VLMN2LMH,VLMN2LUH,,,
"0","829",VLTA3,-113.9641513625,-113.5107109704,36.7235249001,37.1315374132,CBRFC,"15010010",slc,virgin,VLTA3,f,VIRGIN - LITTLEFIELD,,"3","0","914","1402","0","0","0",VLTA3LLH,VLTA3LMH,VLTA3LUH,,,
"0","830",VMQN2,-114.1528541228,-113.8311653473,36.6171124360,37.1418985675,CBRFC,"15010010",slc,virgin,VMQN2,d,VIRGIN - MESQUITE BRIDGE,,"2","0","762","0","0","0","0",VMQN2LLH,VMQN2LUH,,,,
"0","831",VRBU1,-113.6513302273,-113.2318969437,36.4698293971,37.2607008516,CBRFC,"15010010",slc,virgin,VRBU1,f,VIRGIN - BLOOMINGTON- NR,,"3","0","1371","1676","0","0","0",VRBU1LLH,VRBU1LMH,VRBU1LUH,,,
"0","833",VWSA3,-111.9639339961,-111.5638615251,31.3279883165,31.5768886026,CBRFC,"15080101",gjt,whvam,VWSA3,d,VAMORI WASH - INTNL BNDRY- SELLS- NR,,"2","0","853","0","0","0","0",VWSA3HLH,VWSA3HUH,,,,
"0","834",WATA3,-112.5189891068,-112.1767123825,32.8065745789,33.2924676889,CBRFC,"15070101",fgz,logila,WATA3,d,WATERMAN WASH - RAINBOW,,"2","0","420","0","0","0","0",WATA3HLH,WATA3HUH,,,,
"0","835",WATU1,-109.2042385839,-108.5197844898,39.5746819891,40.3472423279,CBRFC,"14050007",gjt,whyam,WATU1,d,WHITE - WATSON- NR,,"2","0","2286","0","0","0","0",WATU1LLF,WATU1LUF,,,,
"0","836",WBRW4,-110.2649906197,-109.6515780831,43.0161845932,43.4592835646,CBRFC,"14040101",slc,green,WBRW4,f,GREEN - DANIEL- NR- WARREN BRIDGE- AT,,"3","0","2590","3048","0","0","0",WBRW4HLF,WBRW4HMF,WBRW4HUF,,,
"0","837",WBVA3,-111.6752349767,-111.3909682756,34.5850047801,34.8334532296,CBRFC,"15060202",fgz,verde,WBVA3,d,WET BEAVER CK - RIMROCK- NR,,"2","0","2133","0","0","0","0",WBVA3HLH,WBVA3HUH,,,,
"0","838",WCGU1,-112.6317938356,-112.5663899036,40.4565803102,40.5054811290,CBRFC,"16020304",slc,saltlake,WCGU1,f,S WILLOW CK - GRANTSVILLE- NR,,"2","0","2590","0","0","0","0",WCGU1HLF,WCGU1HUF,,,,
"0","839",WCLA3,-111.7046248019,-111.2631591612,34.4495502641,34.8020835382,CBRFC,"15060203",fgz,verde,WCLA3,d,WEST CLEAR CK - CAMP VERDE- NR,,"3","0","1981","2133","0","0","0",WCLA3HLH,WCLA3HMH,WCLA3HUH,,,
"0","842",WCRC2,-106.1474229437,-105.9301193720,40.1318154004,40.3734602386,CBRFC,"14010001",gjt,colkrem,WCRC2,d,WILLOW CK - WILLOW CK RES- GRANBY- NR,,"2","0","2895","0","0","0","0",WCRC2HLF,WCRC2HUF,,,,
"0","843",WDRA3,-110.1587861601,-108.2630723386,34.0881765875,35.2506798937,CBRFC,"15020002",fgz,litcol,WDRA3,d,LITTLE COLORADO - WOODRUFF,,"3","0","1828","2133","0","0","0",WDRA3LLH,WDRA3LMH,WDRA3LUH,,,
"0","849",WESU1,-112.2143742448,-112.0988608965,40.3725449498,40.4703262475,CBRFC,"16020201",slc,provo,WESU1,f,WEST CANYON CK - CEDAR FORT- NR,,"2","0","2590","0","0","0","0",WESU1HLF,WESU1HUF,,,,
"0","850",WETC2,-107.6369871712,-107.3770504658,39.2038011544,39.3365647646,CBRFC,"14010005",gjt,colpal,WETC2,d,WEST DIVIDE CK - RAVEN- NR,,"2","0","2743","0","0","0","0",WETC2HLF,WETC2HUF,,,,
"0","853",WFDC2,-106.2892751963,-105.9378158488,39.7999893381,40.0411199651,CBRFC,"14010001",gjt,colkrem,WFDC2,d,WILLIAMS FORK - WILLIAMS FORK RES- PARSHALL- NR,,"3","0","2743","3200","0","0","0",WFDC2LLF,WFDC2LMF,WFDC2LUF,,,
"0","854",WFDU1,-111.1880094859,-110.8857952433,40.3896690802,40.4807922209,CBRFC,"14060003",slc,duchpr,WFDU1,d,WEST FORK DUCHESNE - VAT DIVERSION- BLO,,"1","0","0","0","0","0","0",WFDU1HLF,,,,,
"0","855",WFLC2,-106.0822515258,-105.8805039118,39.6838580402,39.8750277025,CBRFC,"14010001",gjt,colkrem,WFLC2,d,WILLIAMS FORK - LEAL- NR,,"2","0","3352","0","0","0","0",WFLC2HLF,WFLC2HUF,,,,
"0","856",WGNA3,-112.6353353362,-112.3965812148,34.3085133289,34.5009151537,CBRFC,"15070103",fgz,hasscent,WGNA3,d,HASSAYAMPA - WAGONER RD,,"2","0","1539","0","0","0","0",WGNA3HLH,WGNA3HUH,,,,
"0","857",WHBC2,-108.8529381774,-107.8528264726,39.6232127411,40.4331053727,CBRFC,"14050007",gjt,whyam,WHBC2,d,WHITE - RANGELY- NR- BOISE CK- BLO,,"2","0","2286","0","0","0","0",WHBC2LLF,WHBC2LUF,,,,
"0","859",WHIC2,-108.1001859967,-107.7962624808,39.7925574611,40.2586436555,CBRFC,"14050005",gjt,whyam,WHIC2,d,WHITE - MEEKER- BLO,,"2","0","2286","0","0","0","0",WHIC2LLF,WHIC2LUF,,,,
"0","860",WHIN2,-115.5011836883,-114.8711909502,37.3146279143,39.3029626669,CBRFC,,vef,mudlv,WHIN2,,,,"0","0","0","0","0","0","0",,,,,,
"0","862",WHTA3,-110.1930672171,-109.5133230736,33.6918866347,34.1503651392,CBRFC,"15060102",slc,salt,WHTA3,d,WHITE - FT APACHE- NR,,"3","0","2133","2590","0","0","0",WHTA3LLH,WHTA3LMH,WHTA3LUH,,,
"0","864",WIKC2,-107.6739577046,-107.1238970479,40.0255994273,40.4406441406,CBRFC,"14050001",gjt,whyam,WIKC2,d,WILLIAMS FORK - MOUTH- AT- HAMILTON- NR,,"3","0","2590","3048","0","0","0",WIKC2HLF,WIKC2HMF,WIKC2HUF,,,
"0","865",WKPA3,-113.9277089672,-112.9503123975,34.3827145027,35.4520184491,CBRFC,"15030201",fgz,billpar,WKPA3,f,BIG SANDY - WIKIEUP- NR,,"3","0","1219","1524","0","0","0",WKPA3LLH,WKPA3LMH,WKPA3LUH,,,
"0","868",WNBA3,-113.1846478143,-112.8809879089,33.6785707836,33.8978760100,CBRFC,"15070103",fgz,hasscent,WNBA3,d,JACKRABBIT WASH - TONOPAH- NR,,"2","0","685","0","0","0","0",WNBA3HLH,WNBA3HUH,,,,
"0","869",WNRU1,-111.0495117773,-110.8757061489,41.3853381808,41.5100519060,CBRFC,"16010101",slc,bear,WNRU1,d,BEAR - WOODRUFF NARROWS RES- WOODRUFF- NR,,"1","0","0","0","0","0","0",WNRU1RLF,,,,,
"0","871",WOOU1,-111.2109106996,-110.8939007037,40.4380876677,40.7120033805,CBRFC,"16020203",slc,provo,WOOU1,f,PROVO - WOODLAND- NR,,"3","0","2590","2895","0","0","0",WOOU1HLF,WOOU1HMF,WOOU1HUF,,,
"0","872",WOPU1,-111.1340104786,-110.3027331080,39.1609875087,39.8083163184,CBRFC,"14060007",slc,duchpr,WOPU1,f,PRICE - WOODSIDE,,"3","0","2133","2590","0","0","0",WOPU1LLF,WOPU1LMF,WOPU1LUF,,,
"0","874",WORC2,-106.6871154197,-106.3288082858,40.0695563320,40.4329933356,CBRFC,"14010001",gjt,colkrem,WORC2,d,MUDDY CK - WOLFORD MOUNTAIN RESERVOIR,,"3","0","2590","2895","0","0","0",WORC2HLF,WORC2HMF,WORC2HUF,,,
"0","876",WRMC2,-107.8803070528,-107.1640361222,39.7418885119,40.1581603045,CBRFC,"14050005",gjt,whyam,WRMC2,f,WHITE - MEEKER- NR,,"3","0","2590","3048","0","0","0",WRMC2HLF,WRMC2HMF,WRMC2HUF,,,
"0","877",WRSU1,-111.1432364257,-110.9592566179,39.8702415337,40.0473664260,CBRFC,"14060007",slc,duchpr,WRSU1,d,WHITE - BLO TABBYUNE CK- SOLDIER SUMMIT- NR,,"2","0","2590","0","0","0","0",WRSU1HLF,WRSU1HUF,,,,
"0","878",WTBA3,-111.6990775387,-111.4838467905,34.1165062043,34.2324740623,CBRFC,"15060203",fgz,verde,WTBA3,d,WET BOTTOM - CHILDS- NR,,"2","0","1524","0","0","0","0",WTBA3HLH,WTBA3HUH,,,,
"0","879",WTLA3,-111.2756531604,-111.0338234901,33.1785278613,33.4142640166,CBRFC,"15050100",fgz,logila,WTLA3,d,WHITLOW RANCH DAM,,"2","0","975","0","0","0","0",WTLA3HLH,WTLA3HUH,,,,
"0","880",WTRU1,-110.1416520721,-109.8893080906,40.5922899366,40.8200414940,CBRFC,"14060003",slc,duchpr,WTRU1,d,WHITEROCKS - WHITEROCKS- NR,,"2","0","3200","0","0","0","0",WTRU1HLF,WTRU1HUF,,,,
"0","881",WVAA3,-112.9345341854,-112.5100474400,34.5932392310,34.8920776939,CBRFC,"15060201",fgz,verde,WVAA3,d,WILLIAMSON VALLEY WASH - PAULDEN- NR,,"2","0","1524","0","0","0","0",WVAA3HLH,WVAA3HUH,,,,
"0","883",WWDA3,-109.9959842370,-109.3487133759,31.1798212137,31.9062418198,CBRFC,"15080301",gjt,whvam,WWDA3,d,WHITEWATER DRAW - DOUGLAS- NR,,"3","0","1341","1524","0","0","0",WWDA3LLH,WWDA3LMH,WWDA3LUH,,,
"0","886",WWPU1,-112.0946811984,-111.8065351292,41.1080903150,41.3650501763,CBRFC,"16020102",slc,weber,WWPU1,f,WEBER - PLAIN CITY- NR,,"3","0","1524","2133","0","0","0",WWPU1LLF,WWPU1LMF,WWPU1LUF,,,
"0","887",YASC2,-107.1762913829,-106.7905973455,39.9690751864,40.2997884767,CBRFC,"14050001",gjt,whyam,YASC2,d,YAMPA - STAGECOACH RSVR- ABV,,"3","0","2590","3048","0","0","0",YASC2HLF,YASC2HMF,YASC2HUF,,,
"0","889",YDLC2,-108.5669477934,-107.8240707930,40.2925855732,40.7574604348,CBRFC,"14050002",gjt,whyam,YDLC2,d,YAMPA - DEERLODGE PARK,,"1","0","0","0","0","0","0",YDLC2LLF,,,,,
"0","890",YLLU1,-110.5065463020,-110.2985524264,40.5098934310,40.7919901857,CBRFC,"14060003",slc,duchpr,YLLU1,f,YELLOWSTONE - ALTONAH- NR,,"2","0","3352","0","0","0","0",YLLU1HLF,YLLU1HUF,,,,
"0","891",YPCA3,-113.2158152042,-112.2137148682,34.8028279724,35.8676005841,CBRFC,"15060202",fgz,verde,YPCA3,d,BIG CHINO WASH - SR 89,,"3","0","1524","1828","0","0","0",YPCA3LLH,YPCA3LMH,YPCA3LUH,,,
"0","896",YWCA3,-112.9887389866,-112.8115523405,34.8445987492,34.9650950238,CBRFC,"15060201",fgz,verde,YWCA3,d,WALNUT CREEK,,"2","0","1828","0","0","0","0",YWCA3HLH,YWCA3HUH,,,,
"0","897",ZCHA3,-111.8880510553,-111.2151360843,33.1009881731,33.5003013938,CBRFC,"15050100",fgz,logila,ZCHA3,d,EMF - ARIZONA AVE,,"2","0","416","0","0","0","0",ZCHA3LLH,ZCHA3LUH,,,,
"0","898",ZMCA3,-112.8880565379,-112.6672910511,34.0289346393,34.2710757601,CBRFC,"15070103",fgz,hasscent,ZMCA3,d,MARTINEZ CREEK,,"2","0","944","0","0","0","0",ZMCA3HLH,ZMCA3HUH,,,,
"0","899",ZQRA3,-111.5986577344,-111.1691874114,33.2295104992,33.4482696415,CBRFC,"15050100",fgz,logila,ZQRA3,d,QUEEN CK - RITTENHOUSE,,"3","0","487","609","0","0","0",ZQRA3LLH,ZQRA3LMH,ZQRA3LUH,,,
"0","901",ZSMA3,-113.0012460593,-112.7903860295,33.9145253115,34.2209529896,CBRFC,"15070103",fgz,hasscent,ZSMA3,d,SOLS WASH - MATTHIE- NR,,"2","0","838","0","0","0","0",ZSMA3HLH,ZSMA3HUH,,,,
"0","902",ZSWA3,-112.7596035832,-112.4287263440,32.5166328541,32.8799173501,CBRFC,"15070101",fgz,logila,ZSWA3,d,SAUCEDA WASH,,"2","0","563","0","0","0","0",ZSWA3HLH,ZSWA3HUH,,,,
"0","906",ZUIN5,-108.7814943166,-108.0770340239,34.8177041888,35.4011614086,CBRFC,"15020004",fgz,litcol,ZUIN5,f,ZUNI - BLACK ROCK RES- ABV,,"3","0","2133","2438","0","0","0",ZUIN5HLH,ZUIN5HMH,ZUIN5HUH,,,
"0","909",ZVWA3,-112.4031788741,-112.1284889155,32.6174860177,32.8433838430,CBRFC,"15050303",twc,santacrz,ZVWA3,d,VEKOL WASH,,"2","0","670","0","0","0","0",ZVWA3HLH,ZVWA3HUH,,,,
"0","910",CVRU1,-111.3171030100,-111.2170370661,39.5662769671,39.5966212301,CBRFC,"14060009",slc,sanrafdd,CVRU1,d,CLEVELAND RESERVOIR,,"1","0","0","0","0","0","0",CVRU1RLF,,,,,
